                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.91391,                 1.5881,                 1.4103,                0.48286,                0.40168,                0.41251,                0.31863,                0.93122,                 1.7746,                 1.4557,              0.0093565,              0.0093565,              0.0093565
                     15,                0.90004,                  1.567,                 1.3986,                0.52644,                0.42264,                0.41944,                0.31934,                 0.9298,                 1.7607,                 1.4337,               0.009307,               0.009307,               0.009307
                     16,                0.88543,                 1.5396,                 1.3879,                0.55666,                0.42324,                0.43917,                 0.3445,                0.89838,                  1.704,                 1.4142,              0.0092575,              0.0092575,              0.0092575
                     17,                0.87488,                 1.5086,                 1.3825,                0.50793,                0.42818,                0.43258,                0.33615,                0.91638,                  1.737,                 1.4275,               0.009208,               0.009208,               0.009208
                     18,                0.85604,                 1.4598,                 1.3685,                0.56817,                 0.4006,                0.42935,                0.33823,                0.90571,                 1.7135,                 1.4181,              0.0091585,              0.0091585,              0.0091585
                     19,                0.85715,                 1.4391,                 1.3668,                0.53111,                0.40136,                0.42853,                0.33723,                0.87923,                 1.6933,                 1.4125,               0.009109,               0.009109,               0.009109
                     20,                0.84388,                 1.4113,                 1.3514,                0.53749,                0.43795,                0.45172,                0.35324,                0.87418,                 1.6788,                 1.3933,              0.0090595,              0.0090595,              0.0090595
                     21,                 0.8379,                 1.3846,                 1.3493,                0.60011,                0.40832,                0.46196,                 0.3682,                0.90369,                 1.6725,                 1.4279,                0.00901,                0.00901,                0.00901
                     22,                0.82654,                 1.3525,                 1.3343,                0.56171,                0.41544,                0.45329,                0.35681,                0.87103,                 1.6644,                  1.403,              0.0089605,              0.0089605,              0.0089605
                     23,                0.81665,                 1.3415,                 1.3298,                0.60628,                0.40319,                0.46309,                0.36851,                0.86092,                 1.6206,                 1.3703,               0.008911,               0.008911,               0.008911
                     24,                0.80659,                 1.3056,                 1.3197,                0.54928,                0.43671,                0.45592,                0.35581,                  0.876,                 1.6556,                 1.3961,              0.0088615,              0.0088615,              0.0088615
                     25,                0.80976,                 1.2912,                 1.3229,                  0.579,                0.43164,                0.46764,                0.36899,                0.85743,                 1.6206,                 1.3932,               0.008812,               0.008812,               0.008812
                     26,                0.79462,                 1.2583,                 1.3129,                0.57124,                0.44811,                0.47395,                0.37674,                0.85174,                  1.628,                 1.3891,              0.0087625,              0.0087625,              0.0087625
                     27,                0.79023,                 1.2481,                 1.3049,                0.60229,                0.45462,                0.48665,                0.39364,                0.85107,                 1.6072,                  1.375,               0.008713,               0.008713,               0.008713
                     28,                0.77932,                 1.2411,                 1.2984,                0.60987,                0.41609,                0.47544,                0.38068,                0.85027,                 1.5933,                 1.3884,              0.0086635,              0.0086635,              0.0086635
                     29,                0.76598,                 1.2016,                 1.2843,                0.53199,                0.44996,                0.47038,                 0.3784,                0.84996,                 1.6195,                 1.3843,               0.008614,               0.008614,               0.008614
                     30,                0.75902,                 1.1763,                 1.2864,                 0.5841,                0.44319,                0.47991,                0.38502,                0.85259,                 1.6312,                 1.3984,              0.0085645,              0.0085645,              0.0085645
                     31,                0.75676,                 1.1697,                 1.2852,                0.60572,                0.43312,                0.47891,                0.38338,                0.85223,                  1.619,                 1.3913,               0.008515,               0.008515,               0.008515
                     32,                0.75113,                  1.142,                 1.2728,                0.58499,                0.44883,                 0.4899,                0.39448,                0.83444,                 1.6028,                 1.3792,              0.0084655,              0.0084655,              0.0084655
                     33,                0.74473,                 1.1271,                 1.2747,                0.62663,                0.44312,                0.49102,                0.39689,                0.84668,                  1.579,                 1.3858,               0.008416,               0.008416,               0.008416
                     34,                0.72633,                 1.0781,                 1.2485,                0.62089,                0.44237,                0.47958,                0.39178,                 0.8269,                 1.5947,                 1.3689,              0.0083665,              0.0083665,              0.0083665
                     35,                0.73058,                 1.0696,                 1.2611,                0.62482,                0.43706,                0.47655,                0.38657,                0.83979,                 1.6062,                  1.384,               0.008317,               0.008317,               0.008317
                     36,                0.72807,                 1.0644,                 1.2532,                0.59389,                0.44177,                0.47021,                0.38246,                0.83392,                 1.5998,                 1.3741,              0.0082675,              0.0082675,              0.0082675
                     37,                0.71909,                 1.0541,                   1.25,                0.57057,                0.44331,                0.46576,                0.37879,                0.83575,                 1.6077,                 1.3746,               0.008218,               0.008218,               0.008218
                     38,                0.72355,                 1.0412,                   1.25,                0.57211,                0.45377,                 0.4808,                 0.3916,                0.83374,                 1.6332,                 1.3749,              0.0081685,              0.0081685,              0.0081685
                     39,                0.70746,                 1.0264,                 1.2406,                0.59005,                0.46651,                 0.4995,                0.40225,                0.84005,                 1.6233,                 1.3781,               0.008119,               0.008119,               0.008119
                     40,                 0.7021,                0.99715,                 1.2309,                 0.6047,                0.44639,                0.49323,                0.40436,                0.82293,                 1.6097,                 1.3674,              0.0080695,              0.0080695,              0.0080695
                     41,                 0.7016,                0.98655,                  1.233,                0.55717,                0.47655,                0.50325,                 0.4067,                0.82568,                 1.5957,                 1.3701,                0.00802,                0.00802,                0.00802
                     42,                0.69388,                 0.9572,                 1.2205,                0.65244,                0.42094,                0.48505,                0.39517,                0.82142,                 1.6245,                 1.3658,              0.0079705,              0.0079705,              0.0079705
                     43,                0.68352,                0.94154,                 1.2106,                0.59983,                0.45557,                0.48336,                 0.3949,                0.81657,                 1.6234,                 1.3582,               0.007921,               0.007921,               0.007921
                     44,                0.68286,                0.93526,                 1.2155,                0.60539,                0.46486,                0.50515,                0.41875,                0.80891,                 1.6044,                 1.3596,              0.0078715,              0.0078715,              0.0078715
                     45,                0.68289,                 0.9417,                 1.2138,                0.59907,                0.45403,                0.49468,                0.40575,                0.81511,                 1.6162,                 1.3587,               0.007822,               0.007822,               0.007822
                     46,                0.67262,                 0.8949,                 1.2046,                0.66334,                0.44356,                0.50971,                0.41635,                0.81205,                 1.6022,                 1.3567,              0.0077725,              0.0077725,              0.0077725
                     47,                0.67209,                0.91148,                 1.2127,                  0.639,                0.45545,                0.49819,                0.41088,                0.82128,                 1.6144,                 1.3656,               0.007723,               0.007723,               0.007723
                     48,                0.66033,                0.88122,                 1.1992,                0.60099,                0.46444,                0.49287,                 0.4039,                0.80928,                 1.6163,                 1.3583,              0.0076735,              0.0076735,              0.0076735
                     49,                0.66569,                0.87732,                 1.2019,                0.59207,                0.46084,                0.48864,                0.40031,                0.80968,                 1.6227,                 1.3592,               0.007624,               0.007624,               0.007624
                     50,                0.66003,                0.86971,                 1.1981,                0.62065,                0.46684,                0.49857,                0.40827,                 0.8153,                 1.6151,                 1.3563,              0.0075745,              0.0075745,              0.0075745
                     51,                0.65176,                0.84948,                 1.1893,                 0.6187,                0.46254,                0.50291,                0.41249,                0.81184,                 1.6305,                 1.3579,               0.007525,               0.007525,               0.007525
                     52,                0.64681,                0.83068,                 1.1827,                0.59993,                0.44953,                0.48741,                0.40122,                0.81163,                 1.6452,                 1.3545,              0.0074755,              0.0074755,              0.0074755
                     53,                0.64294,                0.81982,                 1.1798,                0.61409,                0.46532,                0.49776,                0.40949,                0.80777,                 1.6541,                 1.3598,               0.007426,               0.007426,               0.007426
                     54,                0.63921,                0.80998,                  1.184,                0.64253,                0.46235,                0.50409,                 0.4193,                0.80812,                 1.6527,                 1.3733,              0.0073765,              0.0073765,              0.0073765
                     55,                0.63795,                0.82278,                 1.1799,                0.63392,                0.44679,                0.49906,                0.40856,                0.82686,                 1.6497,                 1.3868,               0.007327,               0.007327,               0.007327
                     56,                0.63215,                0.80792,                 1.1766,                0.63618,                0.44971,                0.49039,                0.40346,                0.82188,                 1.6545,                 1.3802,              0.0072775,              0.0072775,              0.0072775
                     57,                0.62911,                0.78927,                 1.1749,                0.53718,                0.48399,                0.48854,                0.40505,                0.80994,                 1.6488,                  1.366,               0.007228,               0.007228,               0.007228
                     58,                0.63048,                 0.7817,                 1.1736,                0.64666,                0.45064,                0.49997,                0.41352,                0.81321,                 1.6458,                 1.3654,              0.0071785,              0.0071785,              0.0071785
                     59,                  0.626,                0.76928,                 1.1676,                0.61619,                0.47463,                0.49656,                0.41153,                0.80172,                 1.6539,                 1.3589,               0.007129,               0.007129,               0.007129
                     60,                0.62345,                0.76161,                 1.1652,                0.61192,                0.48812,                0.50118,                0.41749,                0.81742,                 1.6474,                 1.3757,              0.0070795,              0.0070795,              0.0070795
                     61,                 0.6192,                0.75677,                 1.1633,                0.61056,                0.47188,                0.49567,                0.41181,                0.80071,                 1.6455,                 1.3627,                0.00703,                0.00703,                0.00703
                     62,                0.61756,                0.74962,                 1.1616,                0.56521,                0.47166,                0.49722,                0.41189,                0.79812,                 1.6463,                 1.3633,              0.0069805,              0.0069805,              0.0069805
                     63,                 0.6123,                0.72568,                  1.148,                0.58635,                0.47052,                0.50043,                0.41922,                0.80244,                  1.655,                 1.3687,               0.006931,               0.006931,               0.006931
                     64,                0.61133,                 0.7419,                 1.1543,                0.62441,                0.46188,                0.50614,                0.41977,                0.79354,                 1.6372,                 1.3678,              0.0068815,              0.0068815,              0.0068815
                     65,                0.60184,                0.72707,                 1.1483,                0.62721,                0.46739,                0.50909,                0.42091,                0.80356,                 1.6651,                 1.3621,               0.006832,               0.006832,               0.006832
                     66,                0.59898,                0.70662,                 1.1438,                0.59031,                0.49577,                0.51226,                0.41939,                0.80687,                 1.6482,                 1.3728,              0.0067825,              0.0067825,              0.0067825
                     67,                0.59849,                0.70872,                 1.1413,                0.60934,                0.47149,                0.50109,                0.41404,                0.80861,                 1.6596,                 1.3756,               0.006733,               0.006733,               0.006733
                     68,                0.58806,                0.70619,                  1.138,                0.63804,                0.44549,                0.49533,                0.41167,                0.79542,                 1.6712,                 1.3616,              0.0066835,              0.0066835,              0.0066835
                     69,                0.59056,                0.69168,                 1.1347,                0.63398,                0.47494,                0.50779,                0.42748,                 0.8005,                 1.6544,                 1.3612,               0.006634,               0.006634,               0.006634
                     70,                0.58719,                0.68744,                 1.1351,                0.62186,                0.47421,                0.50966,                 0.4234,                0.80994,                 1.6602,                   1.37,              0.0065845,              0.0065845,              0.0065845
                     71,                0.58751,                0.67745,                  1.135,                0.64609,                0.45826,                 0.5032,                0.41716,                0.79389,                 1.6652,                 1.3562,               0.006535,               0.006535,               0.006535
                     72,                0.57763,                0.66449,                 1.1211,                0.59507,                0.49017,                0.51455,                0.42527,                0.82003,                  1.676,                  1.386,              0.0064855,              0.0064855,              0.0064855
                     73,                0.58504,                0.66732,                 1.1244,                0.58011,                0.48501,                0.50245,                0.41631,                0.81608,                 1.6653,                 1.3847,               0.006436,               0.006436,               0.006436
                     74,                0.57978,                 0.6707,                 1.1246,                 0.5901,                0.48781,                0.49943,                0.41427,                0.81312,                 1.6741,                 1.3792,              0.0063865,              0.0063865,              0.0063865
                     75,                0.57711,                0.66445,                 1.1255,                0.64795,                0.46209,                0.50323,                0.41801,                0.81015,                 1.6719,                 1.3783,               0.006337,               0.006337,               0.006337
                     76,                0.57149,                0.64617,                 1.1164,                0.62353,                0.45119,                0.49456,                0.41298,                0.80843,                 1.7133,                 1.3772,              0.0062875,              0.0062875,              0.0062875
                     77,                0.57137,                0.65193,                 1.1186,                0.62239,                0.46781,                0.49852,                0.41464,                0.80985,                 1.6813,                 1.3805,               0.006238,               0.006238,               0.006238
                     78,                0.57487,                0.64607,                 1.1156,                0.64365,                0.45508,                0.50754,                0.42084,                0.80791,                 1.6866,                 1.3803,              0.0061885,              0.0061885,              0.0061885
                     79,                0.57337,                0.64828,                 1.1256,                0.60962,                 0.4593,                0.50424,                0.41974,                0.79883,                 1.6897,                 1.3739,               0.006139,               0.006139,               0.006139
                     80,                0.56051,                0.62024,                  1.107,                0.66455,                0.46116,                0.51053,                0.42705,                 0.8118,                 1.6708,                 1.3889,              0.0060895,              0.0060895,              0.0060895
                     81,                0.56376,                0.61455,                 1.1128,                0.66658,                0.46299,                0.50925,                0.42137,                0.79525,                 1.6682,                 1.3766,                0.00604,                0.00604,                0.00604
                     82,                0.55812,                0.61763,                 1.1074,                0.64467,                0.47504,                0.50916,                0.42311,                0.80438,                 1.6717,                 1.3788,              0.0059905,              0.0059905,              0.0059905
                     83,                 0.5577,                0.61993,                 1.1094,                0.63411,                0.47237,                 0.5099,                0.42473,                0.81239,                 1.6752,                 1.3903,               0.005941,               0.005941,               0.005941
                     84,                0.56147,                0.61544,                 1.1056,                0.63177,                0.47251,                0.50345,                0.42055,                0.80401,                   1.69,                 1.3813,              0.0058915,              0.0058915,              0.0058915
                     85,                  0.552,                0.59591,                 1.0966,                0.66115,                0.46406,                0.51273,                0.42903,                0.80086,                 1.7191,                 1.3768,               0.005842,               0.005842,               0.005842
                     86,                0.54389,                0.59979,                 1.1008,                0.65113,                0.47308,                0.50977,                0.42547,                0.80472,                 1.7215,                 1.3869,              0.0057925,              0.0057925,              0.0057925
                     87,                0.54046,                 0.5857,                 1.0986,                0.63669,                0.48394,                0.51022,                0.42856,                0.79768,                 1.6962,                 1.3828,               0.005743,               0.005743,               0.005743
                     88,                0.54758,                0.59566,                 1.1003,                0.67248,                0.44919,                 0.5008,                0.41793,                0.80382,                 1.7111,                 1.3784,              0.0056935,              0.0056935,              0.0056935
                     89,                0.54548,                0.58596,                 1.0963,                0.66959,                0.45875,                0.51044,                0.42584,                0.80438,                 1.6888,                 1.3922,               0.005644,               0.005644,               0.005644
                     90,                0.54163,                0.57823,                 1.0952,                0.64209,                0.46544,                0.51114,                0.42944,                0.79512,                 1.7035,                 1.3738,              0.0055945,              0.0055945,              0.0055945
                     91,                0.53934,                0.57213,                 1.0897,                0.64725,                0.46863,                0.51778,                0.43024,                0.79587,                 1.6835,                 1.3829,               0.005545,               0.005545,               0.005545
                     92,                0.53662,                0.56898,                 1.0913,                0.66582,                0.45462,                0.50906,                 0.4255,                0.80993,                 1.7185,                 1.3915,              0.0054955,              0.0054955,              0.0054955
                     93,                 0.5333,                0.55752,                 1.0795,                0.66002,                0.45251,                0.50318,                0.41921,                0.81283,                 1.7232,                 1.3871,               0.005446,               0.005446,               0.005446
                     94,                0.53599,                0.56291,                 1.0898,                 0.6361,                0.46507,                0.50918,                0.42506,                0.81039,                 1.7363,                 1.3856,              0.0053965,              0.0053965,              0.0053965
                     95,                 0.5229,                0.54698,                 1.0823,                0.68485,                 0.4389,                0.50961,                 0.4255,                0.80106,                 1.7442,                 1.3898,               0.005347,               0.005347,               0.005347
                     96,                0.52603,                0.55727,                 1.0856,                0.65551,                0.46875,                0.51116,                0.42541,                0.79844,                 1.7449,                 1.3799,              0.0052975,              0.0052975,              0.0052975
                     97,                0.51512,                  0.549,                 1.0773,                0.61024,                0.48844,                0.50631,                0.42269,                0.79661,                 1.7606,                 1.3924,               0.005248,               0.005248,               0.005248
                     98,                0.51791,                0.54696,                 1.0752,                0.65656,                0.44503,                0.50167,                0.41568,                0.80539,                 1.7729,                 1.3964,              0.0051985,              0.0051985,              0.0051985
                     99,                0.51415,                0.53847,                 1.0699,                0.65974,                0.45599,                0.50745,                0.42195,                0.80584,                 1.7297,                 1.3958,               0.005149,               0.005149,               0.005149
                    100,                0.51593,                0.54257,                 1.0783,                0.63889,                0.47144,                0.51221,                0.43037,                0.79749,                 1.7366,                 1.3856,              0.0050995,              0.0050995,              0.0050995
                    101,                0.50963,                0.53229,                  1.065,                0.61418,                0.48872,                0.50986,                0.42893,                0.80687,                  1.731,                 1.3912,                0.00505,                0.00505,                0.00505
                    102,                0.51208,                0.53229,                 1.0698,                0.63613,                0.47953,                0.51845,                0.43479,                0.80856,                 1.7208,                 1.3924,              0.0050005,              0.0050005,              0.0050005
                    103,                0.51703,                0.52771,                 1.0702,                0.62908,                0.47441,                0.51188,                0.43045,                0.80554,                 1.7244,                 1.3889,               0.004951,               0.004951,               0.004951
                    104,                0.51058,                 0.5269,                 1.0648,                0.61249,                0.49179,                0.51424,                0.42823,                0.80256,                 1.7351,                 1.3881,              0.0049015,              0.0049015,              0.0049015
                    105,                0.50891,                0.52244,                 1.0663,                0.63149,                0.47843,                0.51739,                0.43428,                0.79906,                 1.7241,                  1.384,               0.004852,               0.004852,               0.004852
                    106,                0.50059,                0.51709,                 1.0672,                0.63958,                0.46905,                0.51278,                0.43186,                0.79846,                 1.7494,                 1.3952,              0.0048025,              0.0048025,              0.0048025
                    107,                0.49467,                0.50389,                 1.0575,                0.64317,                0.46949,                 0.5183,                0.43619,                0.79613,                 1.7184,                 1.3893,               0.004753,               0.004753,               0.004753
                    108,                0.49781,                0.50257,                 1.0549,                0.69837,                0.44656,                0.51101,                0.43204,                0.79566,                 1.7191,                 1.3884,              0.0047035,              0.0047035,              0.0047035
                    109,                0.48989,                0.50123,                 1.0515,                0.69579,                0.46113,                  0.516,                0.43725,                0.79933,                 1.7144,                 1.3898,               0.004654,               0.004654,               0.004654
                    110,                0.49786,                0.50292,                 1.0529,                0.63431,                 0.4871,                0.51535,                0.43496,                0.80278,                 1.7323,                 1.3905,              0.0046045,              0.0046045,              0.0046045
                    111,                0.49806,                0.49677,                 1.0612,                0.65925,                0.47002,                0.51783,                0.43559,                0.79412,                 1.7273,                 1.3863,               0.004555,               0.004555,               0.004555
                    112,                0.48534,                0.49048,                 1.0517,                0.65488,                0.47403,                0.51588,                0.43356,                  0.805,                 1.7223,                 1.3977,              0.0045055,              0.0045055,              0.0045055
                    113,                0.49384,                0.49544,                 1.0523,                0.62453,                0.49957,                0.51631,                0.43441,                0.80171,                  1.714,                 1.3908,               0.004456,               0.004456,               0.004456
                    114,                0.48811,                0.48315,                 1.0469,                 0.6802,                0.47282,                0.51549,                0.43486,                0.80361,                 1.7228,                 1.3976,              0.0044065,              0.0044065,              0.0044065
                    115,                0.48677,                0.48565,                 1.0527,                0.71088,                0.44809,                0.51705,                0.43752,                0.79775,                 1.7289,                 1.3863,               0.004357,               0.004357,               0.004357
                    116,                0.48506,                0.47918,                 1.0467,                0.62626,                0.48614,                0.51038,                0.43005,                0.80577,                 1.7309,                 1.4013,              0.0043075,              0.0043075,              0.0043075
                    117,                0.48251,                0.48901,                 1.0515,                0.64952,                0.47888,                0.51864,                0.43455,                 0.8052,                 1.7332,                 1.4018,               0.004258,               0.004258,               0.004258
                    118,                 0.4784,                 0.4669,                 1.0437,                0.65117,                 0.4836,                0.52159,                0.43834,                0.80367,                 1.7506,                 1.3995,              0.0042085,              0.0042085,              0.0042085
                    119,                0.47944,                0.47569,                 1.0464,                0.64125,                0.48473,                0.51818,                0.43576,                0.79619,                 1.7415,                 1.3913,               0.004159,               0.004159,               0.004159
                    120,                0.47517,                0.48388,                  1.049,                0.66577,                 0.4671,                0.51561,                0.43623,                0.79888,                 1.7558,                 1.3987,              0.0041095,              0.0041095,              0.0041095
                    121,                0.47528,                0.47876,                 1.0437,                0.65278,                0.48601,                0.52921,                0.44834,                0.79672,                 1.7501,                 1.3987,                0.00406,                0.00406,                0.00406
                    122,                0.46748,                0.45862,                 1.0372,                0.66352,                0.48344,                0.52902,                0.44792,                0.79589,                 1.7362,                 1.3986,              0.0040105,              0.0040105,              0.0040105
                    123,                0.46973,                0.46397,                 1.0386,                0.67786,                0.47135,                0.52513,                0.44507,                0.79169,                 1.7528,                 1.3881,               0.003961,               0.003961,               0.003961
                    124,                0.46751,                0.45765,                 1.0364,                0.64763,                0.48153,                0.52616,                0.44453,                0.80529,                 1.7729,                  1.401,              0.0039115,              0.0039115,              0.0039115
                    125,                0.46397,                 0.4557,                 1.0369,                0.65961,                0.48387,                0.52232,                 0.4399,                0.80412,                 1.7845,                 1.3989,               0.003862,               0.003862,               0.003862
                    126,                0.46109,                0.45156,                 1.0349,                0.64613,                0.49028,                0.52298,                0.44173,                0.81008,                 1.7896,                 1.4079,              0.0038125,              0.0038125,              0.0038125
                    127,                0.46081,                0.44599,                 1.0316,                0.64837,                0.49573,                0.52102,                0.44021,                0.80021,                 1.7819,                  1.398,               0.003763,               0.003763,               0.003763
                    128,                0.45787,                0.45199,                 1.0334,                0.65271,                0.48837,                0.52225,                0.44242,                0.79804,                 1.7829,                 1.3986,              0.0037135,              0.0037135,              0.0037135
                    129,                0.45931,                 0.4502,                 1.0355,                0.65279,                 0.4823,                0.52073,                0.43923,                0.80232,                 1.7785,                 1.4097,               0.003664,               0.003664,               0.003664
                    130,                 0.4581,                0.44721,                 1.0313,                0.65741,                0.48505,                0.52277,                0.43994,                0.80695,                 1.7652,                 1.4091,              0.0036145,              0.0036145,              0.0036145
                    131,                0.45723,                0.44253,                 1.0281,                0.65998,                0.47733,                0.52309,                0.44255,                0.80348,                  1.755,                  1.403,               0.003565,               0.003565,               0.003565
                    132,                0.45543,                0.44292,                 1.0316,                0.68589,                0.46435,                0.52551,                  0.444,                0.80608,                 1.7619,                 1.4089,              0.0035155,              0.0035155,              0.0035155
                    133,                0.45516,                0.43977,                 1.0263,                0.67706,                0.47562,                0.52804,                0.44609,                0.79449,                 1.7655,                 1.3956,               0.003466,               0.003466,               0.003466
                    134,                0.45575,                0.44655,                 1.0364,                0.67717,                0.47447,                0.52667,                0.44681,                0.79923,                 1.7639,                 1.4076,              0.0034165,              0.0034165,              0.0034165
                    135,                0.45099,                0.43431,                 1.0263,                0.69673,                0.46612,                0.52811,                0.44577,                 0.7955,                 1.7598,                 1.4056,               0.003367,               0.003367,               0.003367
                    136,                0.44951,                0.43589,                 1.0316,                0.67453,                0.47799,                0.52843,                0.44653,                0.79933,                 1.7728,                 1.4107,              0.0033175,              0.0033175,              0.0033175
                    137,                0.44725,                0.42572,                 1.0217,                0.69641,                0.46455,                0.52854,                0.44661,                0.79118,                 1.7603,                 1.4038,               0.003268,               0.003268,               0.003268
                    138,                0.44505,                0.42466,                 1.0218,                0.63429,                0.49398,                0.52666,                0.44567,                0.78976,                 1.7731,                 1.3999,              0.0032185,              0.0032185,              0.0032185
                    139,                0.44344,                0.42583,                 1.0206,                0.67794,                0.47721,                0.52462,                0.44361,                0.79414,                 1.7696,                 1.4092,               0.003169,               0.003169,               0.003169
                    140,                0.44643,                0.43234,                 1.0253,                0.66442,                0.47443,                0.52064,                0.43925,                0.79476,                 1.7583,                 1.4137,              0.0031195,              0.0031195,              0.0031195
                    141,                0.44049,                 0.4189,                  1.023,                0.63455,                0.49558,                0.51989,                0.43922,                 0.7938,                 1.7566,                 1.4106,                0.00307,                0.00307,                0.00307
                    142,                0.43417,                0.41071,                 1.0134,                0.65984,                0.48283,                0.52029,                 0.4398,                0.80395,                 1.7544,                 1.4215,              0.0030205,              0.0030205,              0.0030205
                    143,                 0.4364,                0.41691,                 1.0162,                0.68261,                 0.4761,                0.52298,                0.44109,                0.80272,                 1.7516,                  1.421,               0.002971,               0.002971,               0.002971
                    144,                0.43373,                0.41007,                 1.0155,                0.66202,                0.48405,                0.52434,                0.44112,                0.79766,                 1.7585,                 1.4208,              0.0029215,              0.0029215,              0.0029215
                    145,                0.42989,                  0.411,                 1.0191,                0.66821,                0.47662,                0.52574,                0.44149,                0.81116,                 1.7631,                 1.4377,               0.002872,               0.002872,               0.002872
                    146,                0.42891,                0.40288,                 1.0118,                0.65429,                0.47941,                0.52526,                0.44002,                0.80273,                 1.7588,                 1.4306,              0.0028225,              0.0028225,              0.0028225
                    147,                0.42589,                0.39681,                  1.008,                 0.6669,                0.47288,                0.52762,                0.44321,                0.80471,                 1.7661,                 1.4304,               0.002773,               0.002773,               0.002773
                    148,                0.42611,                0.40223,                 1.0117,                0.68452,                0.46204,                0.52563,                0.44323,                0.80637,                  1.772,                 1.4304,              0.0027235,              0.0027235,              0.0027235
                    149,                0.42282,                0.39187,                 1.0038,                0.66771,                0.46818,                0.52713,                0.44541,                0.80956,                 1.7773,                 1.4317,               0.002674,               0.002674,               0.002674
                    150,                0.42368,                0.40125,                 1.0121,                0.66458,                 0.4716,                0.52856,                0.44714,                0.80946,                 1.7864,                 1.4332,              0.0026245,              0.0026245,              0.0026245
                    151,                0.42419,                0.39737,                 1.0118,                0.66212,                0.47839,                0.52914,                0.45018,                0.80719,                 1.7886,                 1.4329,               0.002575,               0.002575,               0.002575
                    152,                0.41774,                0.39143,                 1.0033,                 0.6953,                0.46931,                0.53013,                0.44868,                0.80835,                 1.7949,                 1.4339,              0.0025255,              0.0025255,              0.0025255
                    153,                0.41976,                0.39243,                 1.0101,                0.66729,                0.48923,                0.52966,                0.44873,                0.80915,                 1.7844,                 1.4376,               0.002476,               0.002476,               0.002476
                    154,                0.41864,                0.38786,                 1.0038,                0.68017,                0.48614,                0.53201,                0.45022,                0.81468,                 1.7804,                 1.4436,              0.0024265,              0.0024265,              0.0024265
                    155,                0.41725,                0.38798,                  1.002,                0.67618,                0.48397,                0.53341,                0.45014,                0.81584,                 1.7701,                 1.4453,               0.002377,               0.002377,               0.002377
                    156,                0.41577,                 0.3909,                 1.0062,                0.66677,                0.48767,                 0.5322,                0.45173,                0.80992,                  1.775,                 1.4424,              0.0023275,              0.0023275,              0.0023275
