                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     10,                 1.6202,                 2.6324,                 2.0339,                0.25214,                0.23928,                0.16729,                0.07171,                 1.8445,                 2.7999,                 2.1898,             0.00095545,             0.00095545,             0.00095545
                     11,                 1.6292,                 2.6039,                 2.0255,                0.26479,                0.29214,                  0.196,                0.08969,                 1.8278,                 2.6561,                 2.1555,              0.0009505,              0.0009505,              0.0009505
                     12,                 1.6197,                 2.6121,                 2.0272,                0.30086,                0.22357,                0.18742,                0.07559,                 2.0166,                 2.7262,                 2.3163,             0.00094555,             0.00094555,             0.00094555
                     13,                 1.6106,                 2.5614,                 2.0104,                0.22957,                 0.2618,                0.17825,                0.07176,                 1.9516,                 2.6549,                 2.2522,              0.0009406,              0.0009406,              0.0009406
                     14,                 1.5918,                 2.5328,                 2.0037,                0.32648,                0.25608,                 0.2259,                0.11235,                 1.7696,                 2.5063,                 2.0994,             0.00093565,             0.00093565,             0.00093565
                     15,                 1.6011,                  2.518,                 2.0007,                0.27342,                 0.2385,                0.18477,                0.08248,                 1.8801,                 2.8121,                 2.2063,              0.0009307,              0.0009307,              0.0009307
                     16,                 1.5858,                 2.5047,                 1.9948,                0.31278,                0.27821,                0.23112,                0.10936,                 1.7748,                 2.5386,                 2.1035,             0.00092575,             0.00092575,             0.00092575
                     17,                 1.5882,                 2.4881,                 1.9932,                0.32412,                0.28897,                0.23349,                0.12072,                 1.6784,                 2.4752,                 2.0118,              0.0009208,              0.0009208,              0.0009208
                     18,                  1.588,                 2.4919,                 1.9925,                0.33849,                0.24372,                0.21413,                0.08905,                 1.9464,                 2.7515,                 2.2572,             0.00091585,             0.00091585,             0.00091585
                     19,                 1.5821,                 2.4661,                 1.9842,                0.31606,                0.26256,                0.21486,                0.12927,                 1.5502,                 2.5197,                 1.9183,              0.0009109,              0.0009109,              0.0009109
                     20,                 1.5615,                 2.4333,                 1.9715,                0.35049,                0.30448,                0.25776,                0.12884,                 1.7234,                 2.4422,                 2.0642,             0.00090595,             0.00090595,             0.00090595
                     21,                 1.5526,                 2.4085,                 1.9564,                0.31365,                0.32375,                0.24813,                0.13995,                 1.6063,                 2.3561,                 1.9496,               0.000901,               0.000901,               0.000901
                     22,                 1.5579,                  2.406,                 1.9528,                0.32156,                0.33029,                0.26886,                 0.1693,                 1.4503,                 2.3208,                  1.825,             0.00089605,             0.00089605,             0.00089605
                     23,                 1.5537,                 2.4066,                 1.9632,                 0.3817,                0.29444,                0.26122,                0.13881,                 1.6684,                 2.3607,                 1.9759,              0.0008911,              0.0008911,              0.0008911
                     24,                 1.5505,                 2.3892,                 1.9558,                0.37473,                0.31868,                0.28052,                0.17176,                 1.4405,                 2.2611,                 1.8181,             0.00088615,             0.00088615,             0.00088615
                     25,                 1.5525,                 2.3718,                 1.9563,                0.40387,                0.31633,                0.27976,                 0.1717,                 1.5057,                 2.3448,                 1.8632,              0.0008812,              0.0008812,              0.0008812
                     26,                 1.5357,                 2.3601,                 1.9437,                0.37514,                0.30614,                0.27759,                0.16413,                 1.4888,                 2.2786,                 1.8703,             0.00087625,             0.00087625,             0.00087625
                     27,                 1.5305,                 2.3452,                 1.9382,                0.42747,                0.29527,                0.28747,                 0.1658,                 1.5229,                 2.2876,                 1.8417,              0.0008713,              0.0008713,              0.0008713
                     28,                 1.5302,                 2.3442,                 1.9368,                0.39855,                 0.3268,                0.29544,                0.18214,                 1.4247,                 2.2143,                 1.8115,             0.00086635,             0.00086635,             0.00086635
                     29,                 1.5321,                   2.35,                 1.9322,                0.34896,                0.32109,                0.26882,                0.15067,                 1.6091,                 2.4162,                 1.9486,              0.0008614,              0.0008614,              0.0008614
                     30,                 1.5242,                 2.2973,                 1.9245,                0.38747,                0.33691,                0.30161,                0.17745,                 1.5447,                 2.3293,                 1.8871,             0.00085645,             0.00085645,             0.00085645
                     31,                 1.5273,                 2.3292,                  1.927,                0.42797,                0.32411,                0.30437,                0.16256,                 1.6997,                 2.3113,                 1.9996,              0.0008515,              0.0008515,              0.0008515
                     32,                 1.5086,                 2.2973,                 1.9129,                0.41391,                0.33223,                0.30105,                0.15861,                 1.6807,                  2.265,                 2.0079,             0.00084655,             0.00084655,             0.00084655
                     33,                 1.5124,                 2.2724,                 1.9196,                0.45845,                0.31572,                 0.3088,                0.16035,                 1.7103,                 2.3045,                 2.0118,              0.0008416,              0.0008416,              0.0008416
                     34,                 1.5181,                 2.2866,                 1.9192,                 0.4273,                0.32604,                0.30983,                0.19373,                 1.4026,                 2.1783,                 1.7911,             0.00083665,             0.00083665,             0.00083665
                     35,                 1.5166,                  2.285,                 1.9283,                0.42934,                0.34373,                0.33048,                0.20546,                  1.392,                 2.1462,                 1.7785,              0.0008317,              0.0008317,              0.0008317
                     36,                 1.4988,                 2.2635,                 1.9076,                0.43698,                0.35209,                0.33982,                0.20186,                 1.5189,                 2.1148,                 1.8601,             0.00082675,             0.00082675,             0.00082675
                     37,                 1.5016,                 2.2568,                 1.9115,                0.43416,                0.34472,                0.32998,                0.21024,                 1.4182,                 2.1422,                 1.8052,              0.0008218,              0.0008218,              0.0008218
                     38,                 1.5065,                 2.2562,                  1.912,                0.40933,                0.33956,                0.31245,                 0.1958,                  1.427,                 2.2212,                 1.7961,             0.00081685,             0.00081685,             0.00081685
                     39,                 1.5032,                 2.2477,                 1.9063,                  0.388,                0.33093,                0.28799,                 0.1845,                  1.405,                 2.2107,                 1.7912,              0.0008119,              0.0008119,              0.0008119
                     40,                 1.4952,                 2.2282,                 1.8982,                0.47204,                0.33258,                0.32982,                0.21009,                  1.404,                 2.2021,                 1.7895,             0.00080695,             0.00080695,             0.00080695
                     41,                  1.494,                 2.2474,                 1.9001,                0.40322,                0.33954,                0.31959,                0.20642,                 1.4124,                 2.0984,                  1.781,               0.000802,               0.000802,               0.000802
                     42,                 1.5018,                 2.2412,                 1.8951,                0.47028,                0.35352,                0.34617,                0.21663,                  1.417,                 2.1031,                 1.7797,             0.00079705,             0.00079705,             0.00079705
                     43,                 1.4949,                  2.234,                 1.8985,                0.46755,                0.33467,                0.32825,                0.21343,                 1.3942,                 2.0767,                 1.7614,              0.0007921,              0.0007921,              0.0007921
                     44,                 1.4875,                 2.2158,                 1.8953,                0.44322,                0.34523,                0.34375,                0.22519,                 1.3855,                 2.0501,                 1.7654,             0.00078715,             0.00078715,             0.00078715
                     45,                  1.482,                 2.2026,                 1.8893,                0.43181,                0.35568,                0.34468,                0.22365,                 1.3967,                 2.0845,                 1.7576,              0.0007822,              0.0007822,              0.0007822
                     46,                 1.4893,                 2.2112,                 1.8913,                0.46856,                0.34639,                 0.3466,                0.22519,                 1.3781,                 2.0797,                 1.7507,             0.00077725,             0.00077725,             0.00077725
                     47,                 1.4766,                  2.207,                 1.8825,                0.46673,                0.33733,                0.35144,                0.22521,                 1.3898,                 2.0534,                 1.7528,              0.0007723,              0.0007723,              0.0007723
                     48,                  1.482,                   2.19,                 1.8848,                0.47047,                 0.3444,                0.34319,                 0.2273,                 1.3863,                 2.0782,                 1.7672,             0.00076735,             0.00076735,             0.00076735
                     49,                 1.4826,                 2.1924,                 1.8913,                0.49564,                0.34896,                0.35683,                0.22751,                 1.4402,                 2.0617,                 1.7959,              0.0007624,              0.0007624,              0.0007624
                     50,                 1.4749,                 2.1684,                 1.8782,                 0.4454,                0.34948,                0.33486,                0.22187,                 1.3867,                 2.1376,                 1.7661,             0.00075745,             0.00075745,             0.00075745
                     51,                  1.472,                 2.1494,                 1.8771,                 0.4308,                0.36315,                0.34506,                0.22082,                 1.4477,                 2.1207,                 1.7974,              0.0007525,              0.0007525,              0.0007525
                     52,                 1.4777,                 2.1789,                 1.8832,                 0.5001,                0.32241,                0.34774,                0.22821,                 1.3292,                 2.0077,                 1.7148,             0.00074755,             0.00074755,             0.00074755
                     53,                 1.4664,                 2.1581,                 1.8656,                0.43746,                0.34388,                0.33179,                0.22058,                 1.3423,                 2.1138,                 1.7245,              0.0007426,              0.0007426,              0.0007426
                     54,                 1.4743,                 2.1613,                 1.8813,                0.45776,                0.34224,                0.33001,                0.21998,                 1.3321,                 2.1248,                 1.7314,             0.00073765,             0.00073765,             0.00073765
                     55,                 1.4534,                  2.138,                 1.8599,                0.48723,                0.33623,                0.34939,                0.23036,                 1.3258,                 2.0205,                 1.7079,              0.0007327,              0.0007327,              0.0007327
                     56,                 1.4547,                 2.1274,                 1.8617,                0.47416,                0.36551,                0.35171,                0.23188,                 1.3345,                 2.0354,                 1.7175,             0.00072775,             0.00072775,             0.00072775
                     57,                  1.448,                 2.1149,                 1.8539,                0.50131,                0.32609,                0.34345,                0.22555,                 1.3432,                 2.0211,                 1.7191,              0.0007228,              0.0007228,              0.0007228
                     58,                 1.4449,                 2.1077,                  1.854,                0.44697,                0.34993,                0.34841,                0.23737,                 1.3072,                 2.0396,                 1.7123,             0.00071785,             0.00071785,             0.00071785
                     59,                 1.4536,                 2.1326,                   1.86,                0.47816,                0.34032,                0.35088,                0.23574,                 1.3116,                 2.0423,                 1.7177,              0.0007129,              0.0007129,              0.0007129
                     60,                 1.4536,                 2.1232,                  1.859,                 0.5133,                0.33359,                 0.3553,                0.24395,                 1.3345,                 2.0522,                 1.7152,             0.00070795,             0.00070795,             0.00070795
                     61,                 1.4459,                 2.1065,                 1.8549,                 0.4484,                0.39875,                0.37879,                 0.2542,                 1.3289,                 2.0024,                 1.7242,               0.000703,               0.000703,               0.000703
                     62,                 1.4287,                 2.0919,                 1.8479,                0.44597,                0.36483,                0.36388,                0.23681,                  1.386,                 2.0239,                  1.748,             0.00069805,             0.00069805,             0.00069805
                     63,                 1.4471,                  2.095,                 1.8556,                0.45414,                0.35203,                0.32999,                0.22093,                 1.3303,                 2.0942,                 1.7148,              0.0006931,              0.0006931,              0.0006931
                     64,                 1.4553,                 2.1016,                 1.8532,                0.46677,                0.37552,                 0.3661,                0.24409,                 1.3404,                 1.9895,                 1.7232,             0.00068815,             0.00068815,             0.00068815
                     65,                 1.4348,                 2.0804,                 1.8397,                0.45504,                0.37074,                 0.3455,                0.23513,                 1.3177,                 2.0348,                 1.7135,              0.0006832,              0.0006832,              0.0006832
                     66,                 1.4267,                 2.0633,                 1.8317,                0.48297,                0.38289,                0.37066,                0.25414,                 1.2935,                 2.0144,                 1.6901,             0.00067825,             0.00067825,             0.00067825
                     67,                 1.4341,                 2.0684,                 1.8394,                0.48011,                0.38777,                0.36557,                0.25163,                 1.2975,                 2.0266,                 1.6981,              0.0006733,              0.0006733,              0.0006733
                     68,                 1.4283,                 2.0657,                 1.8396,                0.49053,                0.40618,                0.38002,                0.25531,                 1.3345,                 1.9888,                 1.7082,             0.00066835,             0.00066835,             0.00066835
                     69,                 1.4291,                 2.0596,                 1.8404,                0.47429,                0.37737,                0.38467,                0.25694,                 1.3867,                 1.9656,                 1.7394,              0.0006634,              0.0006634,              0.0006634
                     70,                 1.4322,                 2.0709,                  1.845,                 0.4967,                0.32142,                0.34405,                0.23354,                 1.2878,                 2.0205,                    1.7,             0.00065845,             0.00065845,             0.00065845
                     71,                 1.4269,                 2.0512,                 1.8369,                0.48705,                0.34837,                0.36396,                0.24894,                 1.3115,                 1.9917,                 1.7082,              0.0006535,              0.0006535,              0.0006535
                     72,                 1.4405,                 2.0771,                   1.85,                0.47649,                 0.3641,                0.37132,                0.24816,                 1.3248,                 1.9749,                 1.7027,             0.00064855,             0.00064855,             0.00064855
                     73,                 1.4268,                 2.0641,                 1.8367,                0.48977,                0.38411,                 0.3902,                0.25935,                   1.32,                 1.9587,                 1.6914,              0.0006436,              0.0006436,              0.0006436
                     74,                 1.4136,                 2.0505,                 1.8211,                0.48606,                0.39469,                0.38465,                0.26173,                 1.3066,                 1.9315,                 1.6811,             0.00063865,             0.00063865,             0.00063865
                     75,                 1.4162,                 2.0301,                 1.8238,                0.51498,                0.36262,                0.37841,                0.25669,                 1.3143,                  1.967,                  1.689,              0.0006337,              0.0006337,              0.0006337
                     76,                 1.4119,                 2.0204,                 1.8267,                0.49584,                0.37122,                0.38517,                0.26356,                  1.285,                 1.9419,                 1.6844,             0.00062875,             0.00062875,             0.00062875
                     77,                 1.4229,                 2.0404,                 1.8313,                0.54373,                0.34319,                0.37435,                0.26016,                 1.3025,                  2.017,                 1.7006,              0.0006238,              0.0006238,              0.0006238
                     78,                 1.4094,                 2.0145,                 1.8212,                0.51907,                 0.3624,                0.37824,                0.26067,                 1.2987,                 2.0106,                 1.6913,             0.00061885,             0.00061885,             0.00061885
                     79,                 1.4078,                  2.009,                 1.8163,                0.51356,                0.39436,                0.39718,                0.27465,                 1.2704,                 1.9523,                   1.67,              0.0006139,              0.0006139,              0.0006139
                     80,                  1.413,                 2.0207,                 1.8275,                0.52301,                0.36185,                0.38285,                 0.2615,                 1.2773,                 1.9518,                 1.6688,             0.00060895,             0.00060895,             0.00060895
                     81,                 1.4066,                 2.0023,                 1.8076,                 0.5273,                0.38355,                0.39783,                 0.2763,                 1.2578,                 1.9296,                 1.6562,               0.000604,               0.000604,               0.000604
                     82,                 1.4191,                 2.0306,                 1.8319,                0.52458,                 0.3805,                0.38676,                0.26251,                 1.2702,                 1.9327,                 1.6616,             0.00059905,             0.00059905,             0.00059905
                     83,                 1.4054,                 1.9915,                 1.8172,                0.49938,                0.39673,                0.37881,                0.25858,                 1.2698,                 1.9561,                 1.6722,              0.0005941,              0.0005941,              0.0005941
                     84,                 1.3972,                  1.975,                 1.8071,                0.50937,                0.38363,                0.38669,                0.27015,                 1.2553,                 1.9451,                 1.6723,             0.00058915,             0.00058915,             0.00058915
                     85,                 1.4019,                 1.9856,                 1.8027,                0.54312,                0.37878,                0.40125,                 0.2726,                 1.2938,                 1.9051,                 1.6646,              0.0005842,              0.0005842,              0.0005842
                     86,                 1.4016,                 1.9775,                 1.8045,                0.53076,                0.37863,                0.39304,                0.26478,                 1.3293,                 1.9575,                 1.6836,             0.00057925,             0.00057925,             0.00057925
                     87,                 1.4017,                 1.9762,                 1.8061,                0.54065,                0.37904,                0.39953,                0.27314,                 1.2418,                 1.9032,                 1.6347,              0.0005743,              0.0005743,              0.0005743
                     88,                 1.4049,                 1.9969,                 1.8055,                0.49307,                0.40246,                0.40423,                 0.2781,                 1.2679,                  1.911,                 1.6488,             0.00056935,             0.00056935,             0.00056935
                     89,                 1.3915,                 1.9722,                 1.7961,                0.54807,                 0.3882,                0.40763,                0.28532,                 1.2572,                  1.884,                 1.6533,              0.0005644,              0.0005644,              0.0005644
                     90,                 1.3989,                 1.9733,                 1.8055,                0.51402,                0.40912,                0.41043,                0.27719,                 1.3043,                 1.8922,                 1.6808,             0.00055945,             0.00055945,             0.00055945
                     91,                 1.3855,                 1.9486,                 1.7939,                0.50964,                0.39399,                0.40177,                0.27938,                 1.2635,                 1.9026,                 1.6566,              0.0005545,              0.0005545,              0.0005545
                     92,                 1.4003,                 1.9849,                 1.8042,                0.53833,                0.38242,                0.40428,                0.28188,                 1.2615,                 1.8973,                 1.6561,             0.00054955,             0.00054955,             0.00054955
                     93,                 1.3958,                  1.985,                 1.8076,                0.51341,                0.38856,                0.40304,                0.28054,                 1.2588,                 1.9025,                 1.6526,              0.0005446,              0.0005446,              0.0005446
                     94,                 1.3844,                 1.9456,                  1.795,                0.52635,                0.38032,                0.39977,                0.27704,                 1.2553,                 1.8837,                 1.6479,             0.00053965,             0.00053965,             0.00053965
                     95,                   1.37,                 1.9336,                 1.7783,                0.49242,                0.39852,                0.39915,                0.28053,                 1.2358,                 1.9043,                 1.6378,              0.0005347,              0.0005347,              0.0005347
                     96,                 1.3778,                 1.9314,                  1.784,                0.52086,                0.38792,                  0.409,                0.28089,                 1.2966,                 1.8965,                 1.6654,             0.00052975,             0.00052975,             0.00052975
                     97,                 1.3851,                 1.9551,                 1.7943,                0.52346,                0.37383,                0.39438,                0.27828,                 1.2395,                 1.9216,                 1.6566,              0.0005248,              0.0005248,              0.0005248
                     98,                 1.3795,                  1.934,                 1.7857,                0.52673,                0.39303,                0.41742,                0.29411,                 1.2274,                 1.8757,                 1.6384,             0.00051985,             0.00051985,             0.00051985
                     99,                 1.3686,                 1.9301,                 1.7805,                0.56105,                0.37173,                0.40465,                0.28373,                 1.2572,                 1.9058,                 1.6503,              0.0005149,              0.0005149,              0.0005149
                    100,                 1.3837,                 1.9433,                 1.7927,                0.52019,                0.40418,                0.40474,                0.28379,                 1.2372,                 1.9084,                 1.6486,             0.00050995,             0.00050995,             0.00050995
                    101,                 1.3721,                  1.941,                 1.7867,                 0.5378,                0.38305,                0.40242,                0.28026,                 1.2575,                 1.8991,                 1.6508,               0.000505,               0.000505,               0.000505
                    102,                 1.3639,                 1.9059,                 1.7689,                0.57771,                0.35738,                0.40441,                0.27716,                 1.2609,                 1.8914,                  1.649,             0.00050005,             0.00050005,             0.00050005
                    103,                 1.3553,                 1.8906,                 1.7659,                 0.5307,                0.39959,                0.41519,                0.28001,                  1.314,                 1.8987,                 1.6803,              0.0004951,              0.0004951,              0.0004951
                    104,                 1.3538,                 1.8976,                 1.7672,                 0.5402,                0.38824,                0.41249,                0.28353,                 1.2863,                 1.8762,                 1.6602,             0.00049015,             0.00049015,             0.00049015
                    105,                 1.3693,                 1.9171,                 1.7754,                0.55598,                0.38597,                0.41449,                0.28483,                 1.2689,                 1.8842,                 1.6538,              0.0004852,              0.0004852,              0.0004852
                    106,                 1.3576,                 1.9186,                 1.7733,                0.59635,                0.37072,                0.41027,                0.28444,                 1.2706,                 1.8861,                 1.6572,             0.00048025,             0.00048025,             0.00048025
                    107,                 1.3621,                 1.9245,                 1.7743,                0.51898,                0.39259,                0.40708,                0.28569,                 1.2378,                 1.9114,                 1.6415,              0.0004753,              0.0004753,              0.0004753
                    108,                 1.3608,                 1.9087,                 1.7666,                0.53394,                0.39342,                0.41532,                0.29062,                  1.227,                 1.8905,                 1.6349,             0.00047035,             0.00047035,             0.00047035
                    109,                 1.3696,                 1.9184,                 1.7804,                0.52836,                 0.4015,                0.41001,                 0.2896,                 1.2288,                 1.8772,                 1.6278,              0.0004654,              0.0004654,              0.0004654
                    110,                 1.3434,                 1.8796,                 1.7585,                0.55761,                0.37197,                0.41478,                0.29186,                 1.2253,                   1.88,                 1.6254,             0.00046045,             0.00046045,             0.00046045
                    111,                 1.3494,                 1.8783,                 1.7587,                0.54257,                0.38603,                0.41055,                0.28944,                 1.2217,                 1.8747,                 1.6254,              0.0004555,              0.0004555,              0.0004555
                    112,                 1.3406,                 1.8733,                 1.7452,                0.53186,                0.38609,                0.40891,                0.28449,                 1.2283,                 1.8655,                 1.6226,             0.00045055,             0.00045055,             0.00045055
                    113,                 1.3732,                 1.9182,                 1.7786,                0.52942,                0.39898,                0.41113,                 0.2891,                 1.2386,                 1.8671,                 1.6383,              0.0004456,              0.0004456,              0.0004456
                    114,                 1.3545,                  1.907,                 1.7712,                0.55709,                0.38063,                 0.4059,                0.28651,                 1.2483,                 1.8693,                 1.6429,             0.00044065,             0.00044065,             0.00044065
                    115,                 1.3518,                  1.875,                 1.7621,                0.55929,                0.39457,                0.41724,                0.29107,                 1.2416,                 1.8774,                 1.6344,              0.0004357,              0.0004357,              0.0004357
                    116,                 1.3458,                 1.8966,                 1.7633,                0.55436,                0.39871,                  0.419,                0.29186,                 1.2285,                 1.8774,                 1.6314,             0.00043075,             0.00043075,             0.00043075
                    117,                 1.3449,                 1.8689,                 1.7533,                0.56627,                0.38347,                0.41444,                0.28552,                 1.2661,                 1.8926,                 1.6545,              0.0004258,              0.0004258,              0.0004258
                    118,                 1.3551,                 1.8775,                 1.7611,                0.55193,                0.39209,                0.41276,                0.28824,                 1.2397,                 1.8773,                 1.6304,             0.00042085,             0.00042085,             0.00042085
                    119,                  1.345,                 1.8526,                 1.7546,                0.51659,                 0.4077,                0.41047,                0.28871,                 1.2321,                 1.8655,                 1.6214,              0.0004159,              0.0004159,              0.0004159
                    120,                 1.3456,                 1.8634,                 1.7563,                0.56001,                0.39401,                0.41971,                 0.2939,                 1.2278,                  1.846,                 1.6162,             0.00041095,             0.00041095,             0.00041095
                    121,                 1.3402,                 1.8631,                 1.7507,                0.56215,                0.38956,                0.41671,                0.29604,                  1.213,                 1.8393,                 1.6042,               0.000406,               0.000406,               0.000406
                    122,                 1.3489,                 1.8733,                 1.7537,                0.56267,                0.39954,                0.41827,                0.29494,                 1.2133,                 1.8473,                 1.6033,             0.00040105,             0.00040105,             0.00040105
                    123,                 1.3422,                 1.8594,                 1.7544,                0.57816,                0.38836,                0.42197,                0.29593,                 1.2147,                 1.8463,                 1.6044,              0.0003961,              0.0003961,              0.0003961
                    124,                 1.3402,                 1.8514,                 1.7524,                0.52876,                 0.4135,                0.42253,                0.29943,                 1.1944,                 1.8462,                 1.5973,             0.00039115,             0.00039115,             0.00039115
                    125,                 1.3303,                 1.8445,                 1.7416,                0.50742,                0.42622,                0.41903,                0.29758,                 1.1992,                 1.8524,                 1.6047,              0.0003862,              0.0003862,              0.0003862
                    126,                 1.3187,                 1.8278,                 1.7296,                0.53158,                 0.4061,                0.41764,                0.29362,                 1.2235,                 1.8654,                 1.6165,             0.00038125,             0.00038125,             0.00038125
                    127,                 1.3304,                 1.8422,                 1.7408,                0.54467,                0.40026,                0.42286,                0.29787,                  1.232,                 1.8509,                 1.6154,              0.0003763,              0.0003763,              0.0003763
                    128,                 1.3358,                 1.8464,                 1.7461,                0.51708,                0.42421,                0.42522,                0.30076,                 1.2138,                 1.8458,                  1.611,             0.00037135,             0.00037135,             0.00037135
                    129,                 1.3237,                 1.8425,                 1.7428,                0.51997,                0.41298,                0.42118,                0.29823,                   1.21,                 1.8701,                 1.6136,              0.0003664,              0.0003664,              0.0003664
                    130,                  1.329,                  1.843,                 1.7396,                0.55814,                0.39913,                0.41843,                0.29546,                 1.2142,                  1.857,                 1.6159,             0.00036145,             0.00036145,             0.00036145
                    131,                 1.3224,                 1.8207,                 1.7379,                0.55648,                0.38665,                0.41198,                 0.2907,                 1.2068,                 1.8724,                  1.615,              0.0003565,              0.0003565,              0.0003565
                    132,                  1.325,                 1.8351,                 1.7404,                0.55552,                0.39746,                0.41543,                0.29186,                 1.2159,                 1.8559,                 1.6207,             0.00035155,             0.00035155,             0.00035155
                    133,                 1.3184,                  1.822,                 1.7343,                0.57479,                0.38482,                0.41748,                0.29518,                 1.2101,                 1.8619,                 1.6169,              0.0003466,              0.0003466,              0.0003466
                    134,                  1.311,                 1.8196,                 1.7324,                0.53555,                0.39601,                0.41583,                0.29186,                 1.2266,                 1.8745,                 1.6193,             0.00034165,             0.00034165,             0.00034165
                    135,                 1.3199,                 1.8188,                 1.7355,                0.55646,                0.38575,                0.41226,                0.28914,                 1.2271,                  1.876,                 1.6179,              0.0003367,              0.0003367,              0.0003367
                    136,                 1.3323,                 1.8327,                  1.745,                0.54934,                0.38082,                0.40844,                0.28778,                 1.2161,                 1.8853,                 1.6169,             0.00033175,             0.00033175,             0.00033175
                    137,                 1.3028,                 1.8106,                 1.7238,                0.52496,                0.41559,                0.41903,                0.29368,                 1.2223,                 1.8636,                  1.618,              0.0003268,              0.0003268,              0.0003268
                    138,                 1.3076,                 1.8037,                 1.7279,                0.55866,                0.39165,                0.41912,                0.29412,                 1.2222,                  1.877,                 1.6158,             0.00032185,             0.00032185,             0.00032185
                    139,                 1.3295,                 1.8284,                 1.7405,                0.58606,                0.38071,                0.42233,                0.29899,                 1.1998,                  1.859,                 1.6041,              0.0003169,              0.0003169,              0.0003169
                    140,                 1.3115,                 1.8044,                 1.7252,                0.55382,                0.39616,                0.42228,                 0.2984,                 1.2066,                 1.8647,                 1.6073,             0.00031195,             0.00031195,             0.00031195
                    141,                 1.3015,                 1.8092,                 1.7172,                0.53972,                0.39909,                0.42178,                0.29604,                 1.2146,                 1.8606,                 1.6133,               0.000307,               0.000307,               0.000307
                    142,                 1.3205,                 1.8097,                 1.7319,                 0.5764,                0.37701,                0.41867,                0.29588,                 1.2312,                 1.8703,                 1.6217,             0.00030205,             0.00030205,             0.00030205
                    143,                 1.3222,                 1.8141,                 1.7356,                0.54527,                0.41282,                0.42219,                0.29806,                 1.2296,                 1.8746,                 1.6202,              0.0002971,              0.0002971,              0.0002971
                    144,                 1.2992,                 1.8031,                 1.7202,                0.54013,                0.40945,                0.42443,                0.30269,                  1.215,                 1.8585,                 1.6112,             0.00029215,             0.00029215,             0.00029215
                    145,                 1.3202,                 1.8293,                 1.7374,                0.53127,                0.42718,                0.42352,                0.30179,                 1.2191,                 1.8708,                 1.6124,              0.0002872,              0.0002872,              0.0002872
                    146,                 1.3004,                 1.7867,                 1.7154,                 0.5598,                0.39714,                0.42272,                0.30074,                 1.2187,                 1.8723,                 1.6123,             0.00028225,             0.00028225,             0.00028225
                    147,                 1.3067,                  1.788,                 1.7188,                0.56842,                0.39037,                 0.4206,                0.29892,                 1.2099,                 1.8679,                 1.6078,              0.0002773,              0.0002773,              0.0002773
                    148,                  1.312,                 1.7998,                 1.7267,                0.53316,                0.40266,                0.41426,                0.29677,                 1.1997,                 1.8593,                 1.6028,             0.00027235,             0.00027235,             0.00027235
                    149,                 1.3028,                 1.7786,                 1.7181,                0.56906,                0.39071,                0.41729,                0.29813,                 1.2037,                 1.8577,                 1.6036,              0.0002674,              0.0002674,              0.0002674
                    150,                 1.3163,                 1.7888,                 1.7305,                0.54985,                    0.4,                0.41553,                0.29813,                 1.2152,                 1.8716,                 1.6099,             0.00026245,             0.00026245,             0.00026245
