                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                 1.5815,                 2.5082,                 2.0156,                0.33607,                0.28806,                0.24595,                0.13115,                 1.7162,                 2.4446,                  2.047,              0.0008515,              0.0008515,              0.0008515
                     32,                 1.5845,                 2.5216,                 2.0311,                0.34964,                0.29889,                0.24745,                0.14309,                 1.5359,                 2.4983,                 1.9397,             0.00084655,             0.00084655,             0.00084655
                     33,                 1.5883,                 2.5263,                 2.0298,                0.28677,                0.28244,                0.20917,                0.11632,                 1.6298,                 2.4887,                  1.997,              0.0008416,              0.0008416,              0.0008416
                     34,                 1.5819,                  2.506,                 2.0214,                0.37815,                0.28138,                0.26257,                0.15549,                 1.5262,                 2.3623,                 1.9269,             0.00083665,             0.00083665,             0.00083665
                     35,                  1.579,                 2.5025,                 2.0239,                0.33225,                0.28364,                 0.2299,                0.13342,                  1.611,                 2.5385,                 2.0065,              0.0008317,              0.0008317,              0.0008317
                     36,                 1.5861,                 2.5022,                 2.0329,                0.37681,                0.25555,                 0.2303,                0.12858,                 1.6358,                 2.4388,                 2.0117,             0.00082675,             0.00082675,             0.00082675
                     37,                 1.5772,                 2.4925,                 2.0184,                0.32476,                0.29899,                0.24416,                0.13628,                  1.585,                 2.3875,                 1.9562,              0.0008218,              0.0008218,              0.0008218
                     38,                 1.5821,                 2.4933,                 2.0194,                0.39042,                0.30467,                0.27767,                0.17437,                 1.4779,                 2.2818,                 1.8686,             0.00081685,             0.00081685,             0.00081685
                     39,                 1.5663,                 2.4669,                 2.0013,                0.38092,                 0.2827,                0.26152,                0.15683,                 1.5732,                 2.3244,                 1.9375,              0.0008119,              0.0008119,              0.0008119
                     40,                 1.5635,                 2.4613,                 2.0075,                0.41868,                0.27101,                0.27367,                0.15827,                 1.6273,                 2.4066,                 1.9666,             0.00080695,             0.00080695,             0.00080695
                     41,                 1.5574,                 2.4675,                 2.0105,                 0.3217,                0.29107,                0.23129,                0.14301,                 1.5092,                 2.4394,                 1.9265,               0.000802,               0.000802,               0.000802
                     42,                 1.5556,                 2.4455,                 1.9943,                0.42849,                0.30145,                0.29315,                0.17901,                 1.5212,                 2.3213,                 1.9088,             0.00079705,             0.00079705,             0.00079705
                     43,                 1.5602,                 2.4589,                 1.9979,                0.38587,                0.28325,                0.25116,                0.12566,                  1.751,                 2.4322,                 2.0991,              0.0007921,              0.0007921,              0.0007921
                     44,                 1.5552,                 2.4313,                 2.0004,                0.38686,                0.28872,                0.25337,                0.15292,                 1.4931,                 2.3693,                 1.8806,             0.00078715,             0.00078715,             0.00078715
                     45,                 1.5474,                 2.4215,                 1.9939,                 0.3536,                0.30462,                0.26016,                0.16067,                 1.5021,                 2.3601,                 1.8832,              0.0007822,              0.0007822,              0.0007822
                     46,                 1.5524,                 2.4242,                 1.9974,                0.28299,                0.27128,                0.18593,                0.09722,                 1.6888,                 2.8272,                 2.0489,             0.00077725,             0.00077725,             0.00077725
                     47,                 1.5543,                  2.415,                 1.9984,                0.40765,                0.28711,                0.27276,                0.16816,                 1.4788,                 2.2674,                 1.8575,              0.0007723,              0.0007723,              0.0007723
                     48,                 1.5412,                 2.4099,                 1.9826,                    0.4,                0.32482,                0.29935,                0.16302,                 1.7101,                 2.2886,                 2.0277,             0.00076735,             0.00076735,             0.00076735
                     49,                 1.5394,                 2.4141,                 1.9858,                 0.3774,                 0.3093,                0.25452,                0.13735,                 1.6839,                 2.4768,                 2.0112,              0.0007624,              0.0007624,              0.0007624
                     50,                 1.5506,                 2.4202,                 1.9955,                0.42951,                0.29703,                0.29671,                0.16564,                 1.6332,                 2.3213,                 1.9745,             0.00075745,             0.00075745,             0.00075745
                     51,                 1.5439,                 2.4119,                 1.9929,                0.38506,                0.31108,                0.27349,                0.16956,                 1.4786,                 2.3126,                 1.8476,              0.0007525,              0.0007525,              0.0007525
                     52,                 1.5362,                 2.3965,                 1.9832,                0.36596,                0.31704,                0.28051,                0.17683,                 1.5045,                 2.3287,                 1.8664,             0.00074755,             0.00074755,             0.00074755
                     53,                 1.5356,                 2.3898,                 1.9844,                0.37886,                0.32893,                0.29209,                0.17543,                 1.5583,                 2.3439,                  1.895,              0.0007426,              0.0007426,              0.0007426
                     54,                 1.5389,                 2.3843,                 1.9831,                0.40974,                0.33021,                0.31001,                0.18942,                 1.4892,                 2.2319,                  1.872,             0.00073765,             0.00073765,             0.00073765
                     55,                 1.5373,                 2.3803,                 1.9787,                0.40174,                0.32405,                0.30951,                0.17857,                 1.6015,                  2.202,                 1.9495,              0.0007327,              0.0007327,              0.0007327
                     56,                 1.5378,                 2.3567,                 1.9698,                0.39363,                0.31749,                0.29252,                0.17707,                 1.5308,                 2.2586,                 1.8979,             0.00072775,             0.00072775,             0.00072775
                     57,                 1.5396,                 2.3854,                 1.9762,                 0.3688,                0.32571,                0.28335,                0.18123,                 1.4467,                 2.2826,                  1.849,              0.0007228,              0.0007228,              0.0007228
                     58,                 1.5304,                 2.3638,                 1.9733,                0.44309,                0.30236,                 0.3099,                0.19885,                 1.4565,                 2.2235,                 1.8457,             0.00071785,             0.00071785,             0.00071785
                     59,                 1.5382,                 2.3809,                 1.9853,                0.43932,                 0.3353,                0.31794,                0.19502,                 1.4846,                 2.1841,                 1.8418,              0.0007129,              0.0007129,              0.0007129
                     60,                 1.5232,                 2.3561,                 1.9676,                0.41238,                0.34292,                0.32671,                0.19616,                  1.545,                 2.1778,                 1.8852,             0.00070795,             0.00070795,             0.00070795
                     61,                 1.5239,                 2.3482,                 1.9729,                0.39501,                0.34562,                0.30876,                0.19786,                 1.4451,                 2.2339,                 1.8361,               0.000703,               0.000703,               0.000703
                     62,                 1.5136,                 2.3423,                 1.9633,                0.37356,                0.34574,                0.28685,                0.18731,                 1.4268,                 2.2352,                 1.8159,             0.00069805,             0.00069805,             0.00069805
                     63,                 1.5211,                 2.3415,                 1.9576,                0.39931,                0.33905,                0.30934,                 0.1828,                 1.5237,                 2.2152,                 1.8736,              0.0006931,              0.0006931,              0.0006931
                     64,                  1.517,                 2.3339,                 1.9583,                 0.4092,                 0.3289,                0.29627,                0.18062,                 1.5061,                 2.2644,                 1.8746,             0.00068815,             0.00068815,             0.00068815
                     65,                 1.5248,                 2.3351,                 1.9679,                0.44679,                0.33223,                0.33117,                 0.2087,                 1.4848,                 2.1667,                 1.8527,              0.0006832,              0.0006832,              0.0006832
                     66,                 1.5266,                 2.3232,                  1.973,                0.39558,                0.34589,                0.30168,                0.18886,                 1.4882,                 2.2401,                 1.8582,             0.00067825,             0.00067825,             0.00067825
                     67,                 1.5119,                 2.3224,                 1.9533,                  0.431,                0.33474,                0.30984,                0.19819,                 1.4522,                 2.3175,                 1.8631,              0.0006733,              0.0006733,              0.0006733
                     68,                 1.5178,                 2.3346,                 1.9611,                0.43023,                0.31993,                0.31395,                0.20384,                 1.3837,                 2.1841,                 1.7936,             0.00066835,             0.00066835,             0.00066835
                     69,                 1.5176,                   2.32,                 1.9619,                0.44124,                0.33572,                0.32047,                 0.1968,                 1.5002,                 2.1852,                 1.8517,              0.0006634,              0.0006634,              0.0006634
                     70,                  1.518,                  2.336,                 1.9603,                 0.4312,                 0.3477,                0.33563,                0.21821,                 1.3808,                 2.1276,                 1.8012,             0.00065845,             0.00065845,             0.00065845
                     71,                 1.5125,                 2.3047,                 1.9567,                0.43281,                0.34774,                0.32437,                0.21169,                 1.3946,                 2.1343,                 1.7943,              0.0006535,              0.0006535,              0.0006535
                     72,                 1.5145,                 2.3105,                 1.9604,                0.40113,                0.34532,                0.32003,                0.20643,                 1.4261,                 2.1877,                 1.8158,             0.00064855,             0.00064855,             0.00064855
                     73,                 1.5169,                 2.3212,                 1.9568,                0.41557,                0.35654,                0.32927,                0.20971,                 1.4513,                  2.171,                 1.8347,              0.0006436,              0.0006436,              0.0006436
                     74,                 1.5091,                 2.2926,                 1.9482,                0.44446,                0.35307,                0.34134,                0.21602,                 1.4861,                 2.1318,                 1.8521,             0.00063865,             0.00063865,             0.00063865
                     75,                 1.5043,                 2.2985,                 1.9478,                0.44153,                0.31018,                0.31921,                0.21186,                 1.3569,                 2.1101,                 1.7634,              0.0006337,              0.0006337,              0.0006337
                     76,                 1.5068,                 2.2869,                 1.9449,                0.44626,                0.34526,                 0.3203,                0.20263,                 1.4431,                 2.1457,                 1.8156,             0.00062875,             0.00062875,             0.00062875
                     77,                 1.5141,                 2.3108,                 1.9599,                0.50734,                0.32657,                 0.3463,                0.22469,                 1.4109,                 2.1237,                 1.7769,              0.0006238,              0.0006238,              0.0006238
                     78,                 1.5114,                 2.2844,                 1.9489,                0.44868,                 0.3592,                0.35032,                0.22332,                 1.3863,                 2.0926,                 1.7794,             0.00061885,             0.00061885,             0.00061885
                     79,                 1.5068,                 2.2936,                 1.9461,                0.46321,                0.34912,                0.34791,                0.22331,                 1.4604,                 2.1213,                 1.8372,              0.0006139,              0.0006139,              0.0006139
                     80,                 1.5042,                 2.2798,                 1.9399,                0.45032,                0.36434,                0.34196,                0.20615,                 1.5229,                 2.0988,                 1.8674,             0.00060895,             0.00060895,             0.00060895
                     81,                 1.5004,                 2.2811,                 1.9439,                0.48332,                0.35195,                0.34494,                0.22325,                 1.4086,                 2.0854,                 1.7781,               0.000604,               0.000604,               0.000604
                     82,                 1.4955,                 2.2606,                 1.9327,                0.45141,                0.31855,                0.31753,                0.21079,                 1.3991,                 2.1187,                 1.7929,             0.00059905,             0.00059905,             0.00059905
                     83,                 1.4987,                 2.2839,                 1.9414,                0.48235,                0.33062,                0.34034,                0.22791,                 1.3539,                  2.113,                 1.7595,              0.0005941,              0.0005941,              0.0005941
                     84,                 1.4926,                 2.2671,                 1.9404,                0.50486,                0.33868,                0.35922,                0.23438,                 1.3602,                 2.0323,                 1.7543,             0.00058915,             0.00058915,             0.00058915
                     85,                 1.4937,                 2.2673,                 1.9348,                0.46878,                 0.3397,                0.34613,                0.22192,                 1.3725,                 2.0408,                 1.7645,              0.0005842,              0.0005842,              0.0005842
                     86,                 1.4877,                 2.2604,                 1.9274,                0.44279,                0.36022,                0.34202,                0.21899,                  1.414,                 2.0824,                  1.789,             0.00057925,             0.00057925,             0.00057925
                     87,                 1.4929,                 2.2566,                 1.9366,                 0.4954,                0.33269,                0.34635,                0.23036,                 1.3864,                 2.0588,                 1.7654,              0.0005743,              0.0005743,              0.0005743
                     88,                 1.4895,                 2.2513,                  1.935,                0.47026,                 0.3374,                 0.3281,                0.22108,                 1.3489,                 2.1226,                 1.7649,             0.00056935,             0.00056935,             0.00056935
                     89,                 1.4824,                 2.2429,                 1.9243,                0.54213,                0.35087,                0.37107,                 0.2474,                 1.3327,                 2.0401,                 1.7391,              0.0005644,              0.0005644,              0.0005644
                     90,                 1.4865,                 2.2438,                 1.9266,                0.46764,                0.35513,                0.35779,                0.23256,                 1.4017,                 2.0791,                 1.7833,             0.00055945,             0.00055945,             0.00055945
                     91,                 1.4878,                 2.2533,                 1.9364,                0.48431,                0.34255,                0.35624,                0.23206,                 1.3836,                 2.0665,                 1.7651,              0.0005545,              0.0005545,              0.0005545
                     92,                 1.4909,                 2.2368,                 1.9327,                0.47533,                0.37076,                0.36342,                0.23171,                 1.4052,                 2.0244,                 1.7633,             0.00054955,             0.00054955,             0.00054955
                     93,                 1.4968,                 2.2426,                 1.9323,                0.46698,                0.36223,                0.35639,                0.23889,                 1.3393,                  2.023,                 1.7363,              0.0005446,              0.0005446,              0.0005446
                     94,                 1.4783,                 2.2241,                 1.9285,                0.45474,                0.36426,                0.36803,                0.25223,                  1.313,                 2.0142,                 1.7245,             0.00053965,             0.00053965,             0.00053965
                     95,                 1.4893,                 2.2343,                 1.9248,                0.45587,                0.35107,                0.35316,                0.23888,                 1.3198,                 2.0361,                 1.7263,              0.0005347,              0.0005347,              0.0005347
                     96,                 1.4781,                 2.2182,                 1.9182,                 0.4536,                0.35486,                0.35002,                0.23563,                 1.3184,                 2.0295,                 1.7291,             0.00052975,             0.00052975,             0.00052975
                     97,                 1.4841,                 2.2296,                 1.9268,                0.51914,                0.35306,                0.37006,                0.24671,                 1.3621,                 2.0511,                 1.7519,              0.0005248,              0.0005248,              0.0005248
                     98,                 1.4795,                  2.224,                 1.9251,                 0.4648,                 0.3512,                0.34849,                0.23132,                 1.3793,                 2.0884,                 1.7709,             0.00051985,             0.00051985,             0.00051985
                     99,                 1.4822,                 2.2243,                 1.9266,                0.48462,                 0.3703,                0.36303,                0.23593,                 1.3815,                 2.0877,                 1.7549,              0.0005149,              0.0005149,              0.0005149
                    100,                 1.4776,                 2.2349,                 1.9217,                0.45197,                 0.3799,                0.36112,                0.23903,                 1.3246,                  2.051,                 1.7249,             0.00050995,             0.00050995,             0.00050995
                    101,                 1.4686,                 2.2058,                 1.9081,                0.49237,                0.37264,                0.36884,                0.25477,                 1.2823,                 2.0215,                  1.685,               0.000505,               0.000505,               0.000505
                    102,                 1.4747,                 2.1934,                 1.9104,                0.45934,                0.37852,                 0.3601,                0.23607,                 1.3645,                 2.0292,                 1.7517,             0.00050005,             0.00050005,             0.00050005
                    103,                 1.4776,                 2.2165,                 1.9219,                 0.4866,                0.35438,                0.35925,                0.23954,                 1.3302,                 2.0513,                 1.7369,              0.0004951,              0.0004951,              0.0004951
                    104,                  1.472,                 2.1943,                 1.9075,                0.45949,                0.38973,                 0.3745,                0.24383,                 1.3717,                 2.0317,                 1.7527,             0.00049015,             0.00049015,             0.00049015
                    105,                 1.4704,                  2.213,                 1.9095,                 0.5307,                0.37501,                0.39066,                0.25594,                 1.3763,                 1.9934,                 1.7486,              0.0004852,              0.0004852,              0.0004852
                    106,                 1.4729,                  2.199,                 1.9159,                0.51918,                0.36576,                0.37281,                0.24939,                 1.3335,                 2.0253,                 1.7314,             0.00048025,             0.00048025,             0.00048025
                    107,                 1.4675,                 2.1932,                 1.9128,                0.50265,                0.34464,                0.35552,                0.23996,                 1.3003,                 2.0268,                 1.7038,              0.0004753,              0.0004753,              0.0004753
                    108,                 1.4667,                 2.1933,                 1.9074,                0.50238,                0.35862,                0.36543,                0.24762,                 1.3136,                 2.0032,                 1.7074,             0.00047035,             0.00047035,             0.00047035
                    109,                 1.4598,                  2.184,                 1.9048,                0.49435,                0.38519,                0.38124,                0.25581,                 1.3144,                 1.9732,                 1.7123,              0.0004654,              0.0004654,              0.0004654
                    110,                  1.466,                 2.1913,                 1.9086,                0.49552,                0.37126,                0.37044,                0.25479,                 1.2985,                 2.0099,                 1.7003,             0.00046045,             0.00046045,             0.00046045
                    111,                 1.4627,                 2.1936,                 1.9088,                0.53901,                0.35551,                0.38171,                0.25726,                 1.3082,                 1.9907,                 1.7097,              0.0004555,              0.0004555,              0.0004555
                    112,                 1.4745,                 2.1936,                 1.9111,                0.56699,                0.37206,                    0.4,                0.26555,                  1.346,                 1.9671,                 1.7283,             0.00045055,             0.00045055,             0.00045055
                    113,                 1.4644,                 2.1808,                 1.9094,                0.55374,                0.34308,                0.36943,                0.25296,                 1.2923,                 2.0069,                 1.6957,              0.0004456,              0.0004456,              0.0004456
                    114,                 1.4495,                 2.1592,                 1.8955,                0.52422,                0.34455,                0.36189,                0.24798,                 1.2909,                 2.0082,                    1.7,             0.00044065,             0.00044065,             0.00044065
                    115,                 1.4572,                  2.178,                 1.9003,                0.47851,                0.35579,                0.35689,                0.24535,                 1.2734,                 2.0247,                 1.6851,              0.0004357,              0.0004357,              0.0004357
                    116,                 1.4523,                 2.1702,                 1.8977,                0.49847,                 0.3428,                0.35649,                 0.2479,                 1.2938,                 2.0219,                 1.7184,             0.00043075,             0.00043075,             0.00043075
                    117,                 1.4534,                  2.173,                 1.8959,                0.56073,                0.36497,                0.38739,                0.25855,                 1.3191,                 1.9791,                 1.7111,              0.0004258,              0.0004258,              0.0004258
                    118,                 1.4552,                 2.1474,                 1.8906,                 0.5484,                 0.3686,                0.38058,                0.25854,                 1.3241,                 1.9825,                 1.7108,             0.00042085,             0.00042085,             0.00042085
                    119,                 1.4554,                 2.1652,                 1.8997,                0.49777,                0.38037,                0.37427,                0.25792,                 1.3008,                 1.9734,                 1.6953,              0.0004159,              0.0004159,              0.0004159
                    120,                 1.4641,                 2.1646,                 1.9061,                0.50165,                0.38636,                0.38544,                0.26076,                 1.3099,                  1.967,                 1.7075,             0.00041095,             0.00041095,             0.00041095
                    121,                 1.4544,                 2.1512,                  1.893,                0.51005,                0.35766,                0.37477,                0.25863,                 1.2622,                 1.9644,                 1.6741,               0.000406,               0.000406,               0.000406
                    122,                 1.4685,                  2.156,                 1.9003,                0.51787,                0.37717,                0.39006,                0.27069,                   1.29,                 1.9461,                 1.6924,             0.00040105,             0.00040105,             0.00040105
                    123,                 1.4512,                 2.1448,                 1.8928,                0.53435,                0.36533,                 0.3838,                 0.2644,                 1.3098,                 1.9738,                 1.7116,              0.0003961,              0.0003961,              0.0003961
                    124,                 1.4501,                 2.1566,                 1.8976,                0.50815,                0.36635,                0.37525,                0.26304,                 1.2683,                 1.9816,                 1.6814,             0.00039115,             0.00039115,             0.00039115
                    125,                 1.4457,                 2.1479,                 1.8893,                0.52464,                0.37002,                0.38654,                0.26644,                 1.2809,                 1.9434,                 1.6794,              0.0003862,              0.0003862,              0.0003862
                    126,                 1.4411,                 2.1407,                 1.8862,                0.50752,                0.38822,                0.38837,                0.26902,                 1.2769,                 1.9511,                 1.6821,             0.00038125,             0.00038125,             0.00038125
                    127,                 1.4323,                 2.1242,                 1.8822,                0.48805,                0.38092,                0.38469,                0.26775,                 1.2602,                 1.9579,                 1.6706,              0.0003763,              0.0003763,              0.0003763
                    128,                 1.4374,                 2.1204,                 1.8809,                0.51095,                0.37959,                0.38555,                0.26511,                  1.261,                 1.9511,                 1.6769,             0.00037135,             0.00037135,             0.00037135
                    129,                  1.448,                 2.1558,                 1.8948,                0.51803,                 0.3803,                0.39256,                 0.2705,                 1.2646,                 1.9323,                 1.6744,              0.0003664,              0.0003664,              0.0003664
                    130,                 1.4356,                 2.1068,                 1.8737,                0.51674,                0.37732,                 0.3884,                0.27022,                 1.2678,                 1.9461,                 1.6759,             0.00036145,             0.00036145,             0.00036145
                    131,                  1.438,                 2.1283,                  1.884,                 0.4854,                 0.3851,                0.38358,                0.26968,                  1.258,                 1.9587,                 1.6669,              0.0003565,              0.0003565,              0.0003565
                    132,                 1.4437,                 2.1244,                 1.8871,                0.52254,                0.35961,                0.38272,                0.26737,                 1.2804,                 1.9657,                  1.683,             0.00035155,             0.00035155,             0.00035155
                    133,                 1.4412,                 2.1278,                 1.8836,                0.48922,                0.37105,                0.38323,                0.26791,                 1.2775,                 1.9575,                   1.68,              0.0003466,              0.0003466,              0.0003466
                    134,                 1.4205,                 2.0959,                 1.8606,                 0.4994,                0.37664,                0.38877,                 0.2721,                  1.272,                 1.9638,                 1.6755,             0.00034165,             0.00034165,             0.00034165
                    135,                 1.4399,                 2.1137,                 1.8813,                0.49483,                0.38416,                0.38585,                0.26801,                 1.2724,                 1.9769,                 1.6754,              0.0003367,              0.0003367,              0.0003367
                    136,                 1.4305,                 2.0992,                 1.8731,                 0.4886,                0.38137,                0.38589,                0.26845,                 1.2593,                  1.961,                 1.6741,             0.00033175,             0.00033175,             0.00033175
                    137,                 1.4413,                 2.1136,                  1.877,                0.49595,                 0.3875,                0.39535,                0.27479,                 1.2745,                 1.9485,                 1.6747,              0.0003268,              0.0003268,              0.0003268
                    138,                 1.4308,                 2.1172,                   1.88,                0.46354,                0.40349,                0.39386,                0.27435,                 1.2766,                 1.9511,                   1.68,             0.00032185,             0.00032185,             0.00032185
                    139,                 1.4348,                 2.1199,                 1.8765,                0.49986,                0.39318,                0.39536,                0.27587,                 1.2551,                 1.9312,                 1.6614,              0.0003169,              0.0003169,              0.0003169
                    140,                 1.4302,                 2.1123,                 1.8727,                0.49559,                 0.3909,                0.39218,                0.27679,                 1.2469,                 1.9327,                 1.6537,             0.00031195,             0.00031195,             0.00031195
                    141,                 1.4378,                 2.1035,                 1.8803,                0.52805,                 0.3794,                 0.3951,                0.27761,                 1.2546,                 1.9348,                  1.664,               0.000307,               0.000307,               0.000307
                    142,                 1.4324,                 2.0871,                 1.8719,                0.51524,                0.37678,                0.39143,                0.27288,                 1.2643,                 1.9463,                 1.6729,             0.00030205,             0.00030205,             0.00030205
                    143,                 1.4398,                 2.1099,                 1.8774,                0.50299,                0.37739,                0.38825,                0.27314,                 1.2611,                 1.9461,                 1.6712,              0.0002971,              0.0002971,              0.0002971
                    144,                 1.4413,                 2.0992,                 1.8795,                0.49997,                0.39092,                 0.3963,                0.27902,                 1.2685,                 1.9523,                 1.6723,             0.00029215,             0.00029215,             0.00029215
                    145,                 1.4245,                 2.0836,                 1.8689,                0.50968,                0.39353,                0.39587,                0.27885,                 1.2665,                 1.9485,                 1.6663,              0.0002872,              0.0002872,              0.0002872
                    146,                  1.427,                 2.0915,                 1.8716,                0.51739,                0.38375,                0.39143,                0.27626,                 1.2524,                 1.9558,                 1.6633,             0.00028225,             0.00028225,             0.00028225
                    147,                 1.4268,                 2.0851,                 1.8722,                0.54356,                0.37169,                0.39138,                0.27348,                 1.2558,                  1.952,                 1.6655,              0.0002773,              0.0002773,              0.0002773
                    148,                 1.4376,                 2.0875,                 1.8744,                0.53131,                0.37092,                0.39208,                0.27683,                 1.2705,                 1.9706,                 1.6809,             0.00027235,             0.00027235,             0.00027235
                    149,                 1.4207,                 2.0861,                 1.8678,                0.51473,                0.37657,                0.39381,                0.27573,                 1.2674,                 1.9688,                 1.6786,              0.0002674,              0.0002674,              0.0002674
                    150,                 1.4324,                  2.089,                  1.875,                0.53007,                0.36726,                0.39543,                0.27659,                 1.2718,                  1.974,                 1.6764,             0.00026245,             0.00026245,             0.00026245
