                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     73,                 1.3253,                 2.0448,                 1.8677,                 0.5149,                0.42224,                0.42692,                0.29963,                 1.2066,                  1.751,                 1.6536,              0.0006436,              0.0006436,              0.0006436
                     74,                 1.3064,                 2.0088,                 1.8529,                0.56627,                0.40227,                0.44284,                0.30932,                 1.2589,                 1.7217,                 1.6929,             0.00063865,             0.00063865,             0.00063865
                     75,                  1.304,                 2.0064,                 1.8518,                 0.5297,                 0.4132,                0.43394,                0.31617,                 1.1775,                 1.7533,                 1.6373,              0.0006337,              0.0006337,              0.0006337
                     76,                 1.2952,                 1.9752,                 1.8408,                0.56252,                0.40969,                0.44274,                0.30156,                 1.2933,                 1.7381,                 1.7219,             0.00062875,             0.00062875,             0.00062875
                     77,                 1.2973,                 1.9916,                 1.8489,                0.51864,                0.42865,                0.44243,                0.31656,                 1.1995,                 1.7275,                 1.6425,              0.0006238,              0.0006238,              0.0006238
                     78,                 1.2929,                 1.9821,                 1.8396,                0.52134,                0.42827,                0.43466,                0.30716,                 1.2207,                 1.7709,                 1.6555,             0.00061885,             0.00061885,             0.00061885
                     79,                 1.2984,                 1.9876,                 1.8452,                0.55818,                0.42578,                0.44965,                0.31723,                 1.2268,                 1.7103,                 1.6589,              0.0006139,              0.0006139,              0.0006139
                     80,                 1.2917,                   1.98,                 1.8386,                0.56079,                0.39884,                0.43347,                 0.2973,                 1.3115,                 1.7759,                 1.7313,             0.00060895,             0.00060895,             0.00060895
                     81,                 1.2847,                 1.9698,                  1.832,                0.59313,                0.43464,                0.45707,                0.32253,                 1.2634,                 1.7038,                 1.6978,               0.000604,               0.000604,               0.000604
                     82,                 1.2741,                  1.946,                 1.8191,                0.57982,                0.42075,                0.45524,                0.31579,                 1.2373,                 1.6965,                  1.681,             0.00059905,             0.00059905,             0.00059905
                     83,                  1.276,                 1.9541,                   1.82,                0.55121,                0.44767,                0.46971,                0.33634,                 1.2039,                 1.6769,                 1.6527,              0.0005941,              0.0005941,              0.0005941
                     84,                 1.2597,                 1.9374,                 1.8094,                0.57831,                0.41472,                0.45869,                0.32172,                 1.2413,                 1.6909,                 1.6813,             0.00058915,             0.00058915,             0.00058915
                     85,                 1.2775,                 1.9415,                 1.8173,                0.61115,                0.42084,                0.46818,                0.33735,                 1.1604,                 1.6602,                  1.614,              0.0005842,              0.0005842,              0.0005842
                     86,                 1.2626,                 1.9227,                 1.8119,                0.57856,                0.43498,                0.46653,                0.33704,                 1.1879,                   1.67,                 1.6378,             0.00057925,             0.00057925,             0.00057925
                     87,                 1.2635,                  1.922,                 1.8132,                0.57615,                0.44111,                0.47718,                0.33993,                 1.2106,                 1.6434,                 1.6475,              0.0005743,              0.0005743,              0.0005743
                     88,                 1.2637,                 1.9229,                 1.8161,                0.56998,                0.41141,                0.45282,                0.31791,                 1.2455,                 1.6984,                 1.6759,             0.00056935,             0.00056935,             0.00056935
                     89,                 1.2436,                 1.9047,                 1.7978,                0.55191,                0.42223,                0.45302,                0.32322,                 1.2153,                 1.6776,                 1.6512,              0.0005644,              0.0005644,              0.0005644
                     90,                 1.2516,                 1.8938,                  1.803,                 0.5655,                0.45495,                 0.4865,                0.35771,                 1.1369,                 1.6466,                 1.5905,             0.00055945,             0.00055945,             0.00055945
                     91,                  1.249,                  1.902,                 1.8039,                0.57743,                0.45804,                0.48962,                0.35445,                 1.1362,                 1.6091,                  1.588,              0.0005545,              0.0005545,              0.0005545
                     92,                 1.2537,                 1.8906,                 1.8015,                0.59256,                0.42705,                0.47286,                0.34182,                 1.1551,                 1.6408,                 1.5976,             0.00054955,             0.00054955,             0.00054955
                     93,                 1.2463,                 1.8779,                 1.7932,                0.57338,                0.46196,                0.48374,                 0.3531,                 1.1713,                  1.633,                 1.6099,              0.0005446,              0.0005446,              0.0005446
                     94,                 1.2358,                 1.8649,                 1.7927,                 0.5787,                 0.4443,                0.48099,                0.34162,                 1.2143,                 1.6454,                 1.6417,             0.00053965,             0.00053965,             0.00053965
                     95,                 1.2461,                 1.8699,                 1.7923,                0.58414,                 0.4488,                0.48731,                0.34147,                 1.2485,                 1.6336,                 1.6652,              0.0005347,              0.0005347,              0.0005347
                     96,                 1.2407,                 1.8603,                  1.793,                0.60581,                0.44592,                0.48991,                0.34704,                 1.2397,                 1.6303,                  1.665,             0.00052975,             0.00052975,             0.00052975
                     97,                 1.2436,                 1.8785,                 1.7935,                0.57671,                0.44482,                0.48308,                0.33032,                 1.3065,                 1.6679,                  1.713,              0.0005248,              0.0005248,              0.0005248
                     98,                 1.2289,                 1.8683,                 1.7865,                0.60455,                0.45045,                0.48984,                 0.3487,                 1.2179,                 1.6324,                 1.6459,             0.00051985,             0.00051985,             0.00051985
                     99,                 1.2279,                 1.8565,                 1.7852,                0.61536,                0.43716,                0.49336,                0.35116,                 1.2157,                 1.6306,                 1.6418,              0.0005149,              0.0005149,              0.0005149
                    100,                 1.2358,                 1.8703,                 1.7926,                0.59816,                0.42888,                0.48819,                 0.3465,                 1.2246,                 1.6449,                 1.6466,             0.00050995,             0.00050995,             0.00050995
                    101,                 1.2224,                 1.8328,                 1.7718,                0.56577,                0.44983,                0.48953,                0.36079,                 1.1484,                 1.6541,                 1.5939,               0.000505,               0.000505,               0.000505
                    102,                 1.2329,                 1.8206,                 1.7837,                0.60457,                0.46219,                0.49761,                0.36611,                 1.1548,                 1.6204,                 1.6006,             0.00050005,             0.00050005,             0.00050005
                    103,                 1.2192,                 1.8259,                 1.7703,                0.65934,                0.43249,                0.50639,                0.36711,                   1.17,                 1.5994,                 1.6035,              0.0004951,              0.0004951,              0.0004951
                    104,                 1.2125,                  1.802,                 1.7638,                 0.6166,                0.45434,                 0.5098,                0.37468,                 1.1548,                 1.5871,                 1.5979,             0.00049015,             0.00049015,             0.00049015
                    105,                 1.2179,                 1.8145,                 1.7657,                0.61879,                0.43605,                 0.5017,                0.36333,                 1.1789,                 1.6111,                 1.6129,              0.0004852,              0.0004852,              0.0004852
                    106,                 1.2153,                 1.8154,                 1.7649,                0.61891,                0.43333,                0.49703,                0.36236,                 1.1888,                 1.6473,                 1.6207,             0.00048025,             0.00048025,             0.00048025
                    107,                  1.213,                  1.809,                  1.762,                0.62186,                0.44133,                0.50086,                0.36298,                 1.1827,                 1.6242,                 1.6144,              0.0004753,              0.0004753,              0.0004753
                    108,                 1.2113,                 1.8026,                 1.7599,                0.67213,                0.42139,                0.49791,                0.36588,                 1.1261,                 1.6236,                 1.5769,             0.00047035,             0.00047035,             0.00047035
                    109,                 1.2016,                 1.7902,                 1.7567,                 0.6394,                0.43385,                0.50009,                0.36393,                 1.1356,                 1.6295,                  1.578,              0.0004654,              0.0004654,              0.0004654
                    110,                  1.198,                 1.7854,                 1.7512,                0.60279,                0.45573,                0.49761,                0.36497,                 1.1521,                 1.6336,                 1.5867,             0.00046045,             0.00046045,             0.00046045
                    111,                 1.2021,                 1.7849,                 1.7539,                0.60714,                 0.4554,                0.50622,                0.37266,                 1.1321,                 1.6004,                 1.5718,              0.0004555,              0.0004555,              0.0004555
                    112,                  1.198,                  1.772,                 1.7487,                0.56358,                0.47624,                0.50393,                0.37252,                 1.1174,                  1.595,                 1.5629,             0.00045055,             0.00045055,             0.00045055
                    113,                 1.1896,                 1.7695,                 1.7493,                0.60048,                0.45133,                0.50158,                0.37053,                 1.1176,                    1.6,                 1.5644,              0.0004456,              0.0004456,              0.0004456
                    114,                 1.1772,                 1.7427,                 1.7347,                0.59105,                0.46107,                0.49741,                0.36399,                 1.1533,                 1.5994,                 1.5883,             0.00044065,             0.00044065,             0.00044065
                    115,                 1.1896,                 1.7575,                 1.7417,                0.58827,                0.45957,                0.50146,                0.37106,                 1.1301,                 1.6103,                 1.5731,              0.0004357,              0.0004357,              0.0004357
                    116,                 1.1772,                 1.7461,                  1.737,                0.60104,                0.44214,                0.50267,                0.37309,                 1.1075,                 1.6168,                 1.5586,             0.00043075,             0.00043075,             0.00043075
                    117,                 1.1886,                 1.7571,                 1.7439,                0.64768,                0.43222,                0.50592,                0.37785,                 1.1005,                 1.6189,                 1.5543,              0.0004258,              0.0004258,              0.0004258
                    118,                 1.1794,                 1.7304,                 1.7309,                0.59273,                0.47115,                0.50483,                0.37127,                 1.1318,                 1.6446,                 1.5774,             0.00042085,             0.00042085,             0.00042085
                    119,                 1.1735,                 1.7293,                 1.7326,                0.59333,                0.46885,                0.51132,                0.37853,                 1.1254,                 1.6129,                 1.5757,              0.0004159,              0.0004159,              0.0004159
                    120,                 1.1785,                 1.7342,                 1.7379,                0.62763,                0.45171,                0.50414,                0.37248,                 1.1363,                 1.6317,                 1.5795,             0.00041095,             0.00041095,             0.00041095
                    121,                 1.1726,                 1.7204,                 1.7279,                0.63918,                0.43218,                0.50213,                0.37389,                 1.1212,                 1.6183,                 1.5675,               0.000406,               0.000406,               0.000406
                    122,                 1.1763,                 1.7316,                 1.7301,                0.64291,                0.42373,                 0.4932,                0.36743,                 1.1096,                 1.6322,                 1.5582,             0.00040105,             0.00040105,             0.00040105
                    123,                 1.1672,                  1.686,                 1.7185,                0.57546,                0.45848,                0.49805,                0.36569,                 1.1177,                 1.6154,                 1.5627,              0.0003961,              0.0003961,              0.0003961
                    124,                 1.1663,                 1.7028,                 1.7213,                0.63534,                0.43479,                0.49473,                0.36615,                 1.1051,                 1.6161,                 1.5554,             0.00039115,             0.00039115,             0.00039115
                    125,                 1.1588,                 1.6907,                 1.7169,                0.61627,                0.44713,                0.49626,                 0.3669,                 1.1072,                 1.6043,                 1.5515,              0.0003862,              0.0003862,              0.0003862
                    126,                 1.1538,                 1.6924,                 1.7141,                0.59635,                0.45341,                0.49881,                0.36983,                 1.1038,                 1.6009,                 1.5509,             0.00038125,             0.00038125,             0.00038125
                    127,                 1.1409,                  1.663,                 1.6991,                0.57975,                0.47328,                0.50039,                 0.3642,                 1.1444,                 1.6127,                 1.5775,              0.0003763,              0.0003763,              0.0003763
                    128,                 1.1461,                 1.6591,                 1.7018,                0.56851,                0.47635,                0.49788,                 0.3563,                 1.1774,                 1.6088,                 1.5978,             0.00037135,             0.00037135,             0.00037135
                    129,                 1.1589,                 1.6906,                  1.716,                0.60515,                0.46966,                 0.5057,                0.36588,                 1.1554,                 1.5952,                  1.582,              0.0003664,              0.0003664,              0.0003664
                    130,                 1.1428,                 1.6596,                 1.6987,                0.59777,                0.47632,                0.51437,                0.37396,                 1.1541,                 1.5837,                 1.5835,             0.00036145,             0.00036145,             0.00036145
                    131,                 1.1538,                 1.6561,                 1.7084,                0.62582,                0.45257,                0.50884,                0.37331,                 1.1402,                 1.6005,                 1.5725,              0.0003565,              0.0003565,              0.0003565
                    132,                 1.1433,                 1.6568,                 1.6996,                0.61049,                0.46206,                0.50584,                0.36627,                 1.1617,                 1.6174,                 1.5912,             0.00035155,             0.00035155,             0.00035155
                    133,                 1.1378,                 1.6467,                 1.6955,                0.63598,                0.45341,                0.50983,                0.37555,                 1.1223,                 1.5984,                 1.5653,              0.0003466,              0.0003466,              0.0003466
                    134,                 1.1302,                 1.6252,                 1.6871,                0.64297,                0.44743,                0.51159,                0.37503,                 1.1217,                 1.5945,                 1.5631,             0.00034165,             0.00034165,             0.00034165
                    135,                 1.1388,                 1.6372,                 1.6949,                0.61782,                0.46038,                0.51002,                0.37606,                 1.1085,                 1.6014,                 1.5505,              0.0003367,              0.0003367,              0.0003367
                    136,                 1.1334,                 1.6279,                  1.689,                 0.5909,                0.47727,                0.51338,                0.38293,                 1.0978,                 1.5931,                 1.5439,             0.00033175,             0.00033175,             0.00033175
                    137,                 1.1365,                 1.6296,                 1.6915,                0.64198,                0.44224,                0.51427,                0.38173,                 1.1181,                 1.5924,                 1.5599,              0.0003268,              0.0003268,              0.0003268
                    138,                 1.1294,                 1.6227,                   1.69,                0.58422,                0.48608,                0.51943,                0.38141,                 1.1326,                 1.5871,                 1.5688,             0.00032185,             0.00032185,             0.00032185
                    139,                 1.1334,                 1.6179,                 1.6908,                0.65909,                0.45354,                0.52268,                0.38601,                 1.1185,                 1.5708,                 1.5597,              0.0003169,              0.0003169,              0.0003169
                    140,                 1.1292,                 1.6154,                 1.6869,                 0.6454,                0.47102,                0.52514,                 0.3903,                 1.1006,                 1.5523,                 1.5447,             0.00031195,             0.00031195,             0.00031195
                    141,                 1.1348,                 1.6119,                 1.6918,                 0.6446,                0.46275,                0.52551,                0.39074,                 1.0954,                 1.5515,                 1.5424,               0.000307,               0.000307,               0.000307
                    142,                 1.1239,                 1.5889,                 1.6767,                0.66978,                0.45814,                0.52837,                0.39182,                 1.0929,                 1.5497,                 1.5394,             0.00030205,             0.00030205,             0.00030205
                    143,                 1.1376,                 1.6117,                 1.6898,                0.67309,                0.45856,                0.53075,                0.39354,                 1.0864,                  1.552,                 1.5339,              0.0002971,              0.0002971,              0.0002971
                    144,                 1.1181,                 1.5826,                 1.6727,                0.62332,                0.48516,                0.53041,                0.39525,                 1.0803,                  1.554,                 1.5294,             0.00029215,             0.00029215,             0.00029215
                    145,                 1.1114,                 1.5713,                 1.6671,                0.64368,                0.48691,                0.53023,                0.39337,                 1.0952,                 1.5549,                 1.5387,              0.0002872,              0.0002872,              0.0002872
                    146,                 1.1203,                 1.5837,                 1.6749,                0.66273,                 0.4822,                0.53326,                0.39106,                 1.1315,                 1.5513,                 1.5641,             0.00028225,             0.00028225,             0.00028225
                    147,                 1.1092,                 1.5773,                 1.6683,                0.64972,                0.48355,                0.53131,                0.38868,                 1.1407,                 1.5519,                 1.5717,              0.0002773,              0.0002773,              0.0002773
                    148,                 1.1155,                 1.5749,                 1.6724,                0.66349,                0.46929,                0.52811,                0.38975,                 1.1157,                 1.5521,                  1.552,             0.00027235,             0.00027235,             0.00027235
                    149,                  1.103,                 1.5714,                 1.6647,                0.64815,                0.47584,                0.52656,                0.38931,                 1.1172,                 1.5568,                 1.5531,              0.0002674,              0.0002674,              0.0002674
                    150,                 1.1102,                 1.5748,                 1.6716,                0.64116,                0.48292,                0.52593,                0.38839,                 1.1273,                 1.5554,                 1.5639,             0.00026245,             0.00026245,             0.00026245
