                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     16,                 1.0879,                 1.9185,                 1.4727,                0.36161,                0.31264,                0.24739,                0.17157,                 1.2048,                 2.3353,                 1.6162,               0.008515,               0.008515,               0.008515
                     17,                 1.0768,                 1.9022,                 1.4625,                0.41714,                0.30916,                0.29888,                0.20546,                 1.1682,                 2.1565,                  1.587,               0.008416,               0.008416,               0.008416
                     18,                 1.0623,                 1.8695,                 1.4651,                0.37767,                0.31413,                0.28016,                0.20127,                 1.1966,                  2.237,                 1.6049,               0.008317,               0.008317,               0.008317
                     19,                 1.0683,                 1.8493,                 1.4559,                0.41056,                0.33969,                 0.3223,                0.23066,                 1.1853,                 2.1498,                 1.5963,               0.008218,               0.008218,               0.008218
                     20,                 1.0659,                 1.8243,                 1.4566,                  0.414,                0.33067,                0.32126,                0.23324,                 1.1415,                 2.1301,                 1.5599,               0.008119,               0.008119,               0.008119
                     21,                 1.0526,                  1.815,                 1.4468,                0.40247,                0.34666,                0.31499,                0.22367,                 1.1612,                 2.1032,                 1.5641,                0.00802,                0.00802,                0.00802
                     22,                 1.0397,                 1.7673,                 1.4272,                0.46029,                0.30578,                0.31817,                0.22394,                 1.1476,                 2.1023,                 1.5507,               0.007921,               0.007921,               0.007921
                     23,                 1.0418,                 1.7825,                 1.4369,                0.42233,                0.34175,                0.33536,                 0.2391,                 1.1546,                 2.0548,                 1.5687,               0.007822,               0.007822,               0.007822
                     24,                 1.0325,                 1.7408,                 1.4227,                0.47704,                0.32546,                0.32823,                0.23989,                 1.1602,                 2.1619,                 1.5631,               0.007723,               0.007723,               0.007723
                     25,                 1.0312,                 1.7356,                  1.427,                0.39418,                 0.3359,                0.30105,                0.21006,                  1.158,                 2.2007,                 1.5589,               0.007624,               0.007624,               0.007624
                     26,                 1.0275,                 1.7223,                 1.4265,                0.47898,                0.36541,                0.35423,                0.25823,                 1.1237,                 2.0336,                 1.5431,               0.007525,               0.007525,               0.007525
                     27,                 1.0173,                 1.6945,                  1.408,                0.42391,                0.37033,                0.34462,                0.24502,                 1.1156,                 1.9961,                 1.5235,               0.007426,               0.007426,               0.007426
                     28,                 1.0147,                   1.69,                 1.4146,                0.49002,                0.33436,                0.34244,                0.25167,                 1.1251,                 2.0474,                 1.5501,               0.007327,               0.007327,               0.007327
                     29,                 1.0003,                 1.6688,                 1.4041,                 0.4921,                0.34777,                0.35153,                0.25543,                 1.1142,                 1.9846,                 1.5328,               0.007228,               0.007228,               0.007228
                     30,                 1.0001,                 1.6525,                 1.4074,                0.48016,                0.32391,                0.34946,                0.24935,                  1.128,                 2.0429,                 1.5583,               0.007129,               0.007129,               0.007129
                     31,                0.99269,                 1.6417,                 1.4039,                 0.4466,                0.35104,                0.35324,                0.25977,                  1.107,                 2.0042,                 1.5145,                0.00703,                0.00703,                0.00703
                     32,                0.99175,                 1.6306,                 1.3951,                 0.4924,                0.35312,                0.36387,                0.26107,                 1.1107,                 2.0106,                 1.5318,               0.006931,               0.006931,               0.006931
                     33,                0.98241,                 1.6063,                 1.3941,                0.46041,                0.37279,                0.36775,                0.26795,                 1.1043,                 1.9642,                 1.5302,               0.006832,               0.006832,               0.006832
                     34,                0.96503,                 1.5715,                 1.3717,                 0.4593,                0.38387,                0.36456,                0.26837,                 1.0936,                 1.9516,                 1.5053,               0.006733,               0.006733,               0.006733
                     35,                0.96774,                 1.5718,                 1.3746,                0.49717,                0.33295,                0.36103,                0.26506,                 1.0866,                 2.0314,                 1.5126,               0.006634,               0.006634,               0.006634
                     36,                0.97004,                 1.5581,                 1.3816,                0.46938,                0.37612,                0.37621,                0.27643,                 1.0789,                 1.9113,                 1.4924,               0.006535,               0.006535,               0.006535
                     37,                 0.9581,                  1.567,                 1.3712,                0.45473,                0.35527,                0.35505,                0.26041,                 1.1269,                 2.0377,                 1.5381,               0.006436,               0.006436,               0.006436
                     38,                0.96877,                 1.5499,                 1.3754,                0.50018,                0.37176,                 0.3726,                0.28131,                 1.0839,                 1.9456,                 1.5112,               0.006337,               0.006337,               0.006337
                     39,                0.95044,                 1.5207,                 1.3662,                0.49017,                0.39097,                0.37944,                0.28177,                 1.0573,                 1.9019,                 1.4803,               0.006238,               0.006238,               0.006238
                     40,                0.93919,                 1.5145,                 1.3567,                0.47384,                0.35635,                0.37582,                0.27335,                 1.0834,                 1.9342,                 1.4942,               0.006139,               0.006139,               0.006139
                     41,                 0.9459,                 1.5099,                 1.3635,                0.55346,                 0.3724,                  0.399,                0.30158,                 1.0612,                 1.9184,                 1.4876,                0.00604,                0.00604,                0.00604
                     42,                0.93695,                  1.482,                 1.3472,                0.48133,                0.38747,                0.39068,                0.28751,                 1.0862,                 1.9563,                 1.5111,               0.005941,               0.005941,               0.005941
                     43,                0.92837,                 1.4504,                 1.3346,                0.45089,                0.35941,                0.35529,                0.26136,                 1.0976,                  2.065,                 1.5196,               0.005842,               0.005842,               0.005842
                     44,                0.93196,                 1.4581,                 1.3484,                0.50179,                0.39077,                0.40399,                0.30095,                 1.0732,                 1.8921,                 1.4975,               0.005743,               0.005743,               0.005743
                     45,                0.93271,                 1.4535,                 1.3463,                0.48668,                0.37062,                0.37438,                  0.282,                 1.0659,                  1.942,                 1.4813,               0.005644,               0.005644,               0.005644
                     46,                0.93069,                 1.4376,                 1.3424,                0.46446,                0.39134,                0.38244,                0.28639,                 1.0663,                 1.9358,                 1.4833,               0.005545,               0.005545,               0.005545
                     47,                0.92405,                 1.4519,                 1.3475,                0.50023,                0.35719,                 0.3639,                0.26973,                  1.066,                 1.9475,                 1.4857,               0.005446,               0.005446,               0.005446
                     48,                0.92325,                 1.4191,                 1.3373,                0.55451,                0.36187,                 0.3894,                0.29273,                  1.066,                 1.9361,                 1.4893,               0.005347,               0.005347,               0.005347
                     49,                0.89834,                 1.4011,                 1.3287,                0.50507,                 0.3701,                0.37959,                0.28133,                 1.0566,                 1.8986,                 1.4804,               0.005248,               0.005248,               0.005248
                     50,                0.90876,                 1.4067,                 1.3344,                0.50435,                 0.3702,                0.38913,                0.29223,                  1.058,                 1.8915,                 1.4784,               0.005149,               0.005149,               0.005149
                     51,                0.90806,                 1.3821,                 1.3301,                0.52368,                0.36126,                 0.3774,                0.28571,                 1.0568,                 1.9203,                 1.4742,                0.00505,                0.00505,                0.00505
                     52,                  0.899,                 1.3613,                 1.3183,                  0.553,                0.36098,                0.39068,                0.29624,                 1.0562,                 1.9123,                 1.4824,               0.004951,               0.004951,               0.004951
                     53,                0.89626,                 1.3556,                 1.3166,                0.53032,                0.37903,                0.39206,                0.29424,                 1.0533,                 1.8908,                  1.476,               0.004852,               0.004852,               0.004852
                     54,                0.88849,                 1.3431,                 1.3146,                0.53043,                0.40288,                0.40375,                0.30159,                 1.0618,                  1.893,                 1.4898,               0.004753,               0.004753,               0.004753
                     55,                0.89102,                 1.3517,                 1.3125,                0.47066,                0.41547,                0.39777,                0.29774,                 1.0564,                 1.9087,                  1.481,               0.004654,               0.004654,               0.004654
                     56,                0.87683,                 1.3242,                 1.3018,                0.53056,                0.38638,                0.40024,                0.30251,                 1.0445,                 1.8745,                 1.4749,               0.004555,               0.004555,               0.004555
                     57,                 0.8789,                 1.3192,                 1.3066,                0.51794,                 0.3877,                0.40024,                0.29986,                 1.0459,                 1.8805,                 1.4699,               0.004456,               0.004456,               0.004456
                     58,                0.88402,                 1.3073,                 1.3038,                0.52281,                0.39895,                0.40683,                0.31136,                 1.0457,                 1.8735,                 1.4737,               0.004357,               0.004357,               0.004357
                     59,                0.87378,                 1.3016,                 1.3014,                0.51893,                0.40227,                0.41383,                0.30338,                 1.0617,                 1.8663,                 1.4775,               0.004258,               0.004258,               0.004258
                     60,                0.86937,                 1.2777,                  1.297,                0.48708,                0.39669,                0.39002,                0.28932,                 1.0447,                 1.8911,                 1.4681,               0.004159,               0.004159,               0.004159
                     61,                0.87283,                 1.2826,                 1.3053,                0.54501,                0.40745,                0.42001,                0.31857,                 1.0563,                 1.8652,                 1.4888,                0.00406,                0.00406,                0.00406
                     62,                0.86864,                  1.271,                  1.298,                0.54587,                0.40646,                0.43351,                0.33077,                 1.0353,                 1.8402,                 1.4677,               0.003961,               0.003961,               0.003961
                     63,                0.85442,                 1.2605,                 1.2801,                0.54326,                0.39215,                0.41673,                0.31883,                 1.0416,                 1.8846,                 1.4741,               0.003862,               0.003862,               0.003862
                     64,                0.86398,                 1.2729,                 1.2957,                0.52041,                0.40934,                0.41681,                0.31909,                 1.0323,                  1.868,                 1.4669,               0.003763,               0.003763,               0.003763
                     65,                0.85282,                 1.2366,                  1.287,                0.57714,                0.39419,                0.41911,                0.31648,                 1.0361,                 1.8704,                  1.464,               0.003664,               0.003664,               0.003664
                     66,                0.85163,                 1.2205,                 1.2831,                0.55142,                0.39776,                0.40763,                0.31051,                 1.0411,                 1.8602,                 1.4727,               0.003565,               0.003565,               0.003565
                     67,                0.84662,                 1.2409,                 1.2796,                0.57281,                0.39061,                0.41974,                0.31511,                 1.0507,                 1.8821,                   1.48,               0.003466,               0.003466,               0.003466
                     68,                0.83232,                 1.2051,                 1.2688,                0.54043,                  0.405,                0.41321,                0.31267,                 1.0549,                 1.9029,                 1.4907,               0.003367,               0.003367,               0.003367
                     69,                  0.845,                 1.2267,                 1.2815,                0.55095,                0.40061,                0.42158,                0.31767,                 1.0346,                 1.8632,                 1.4713,               0.003268,               0.003268,               0.003268
                     70,                0.82987,                 1.1937,                  1.274,                0.56631,                0.38452,                0.41032,                0.30799,                 1.0357,                 1.8791,                 1.4683,               0.003169,               0.003169,               0.003169
                     71,                0.82891,                 1.1824,                 1.2688,                0.55195,                0.40755,                0.41532,                0.31782,                 1.0372,                 1.8769,                  1.473,                0.00307,                0.00307,                0.00307
                     72,                 0.8202,                 1.1669,                 1.2624,                0.52672,                0.41372,                0.40614,                0.31332,                 1.0205,                 1.8662,                 1.4507,               0.002971,               0.002971,               0.002971
                     73,                0.83385,                 1.1745,                 1.2679,                0.55073,                0.40065,                0.41977,                0.32179,                  1.039,                 1.8888,                 1.4716,               0.002872,               0.002872,               0.002872
                     74,                0.82547,                 1.1621,                 1.2638,                0.56677,                0.39639,                0.42011,                0.32131,                 1.0298,                 1.8653,                 1.4661,               0.002773,               0.002773,               0.002773
                     75,                0.81894,                 1.1527,                 1.2571,                0.58548,                0.39595,                0.41997,                0.32321,                 1.0234,                 1.8657,                 1.4528,               0.002674,               0.002674,               0.002674
                     76,                0.80226,                 1.1225,                 1.2447,                0.56978,                0.39413,                0.42425,                0.32681,                 1.0254,                 1.8669,                 1.4677,               0.002575,               0.002575,               0.002575
                     77,                0.81714,                 1.1467,                   1.26,                0.53716,                0.41828,                0.42924,                0.32713,                 1.0355,                 1.8651,                 1.4694,               0.002476,               0.002476,               0.002476
                     78,                0.81435,                 1.1395,                 1.2558,                0.53667,                0.41068,                0.42004,                0.32087,                 1.0243,                 1.8603,                 1.4617,               0.002377,               0.002377,               0.002377
                     79,                0.81248,                 1.1246,                 1.2547,                0.55407,                0.41033,                0.42506,                0.32534,                 1.0266,                 1.8506,                 1.4655,               0.002278,               0.002278,               0.002278
                     80,                0.81201,                 1.1077,                 1.2458,                0.54847,                0.41105,                0.42101,                0.32073,                  1.024,                 1.8528,                 1.4627,               0.002179,               0.002179,               0.002179
                     81,                0.80022,                 1.0971,                 1.2425,                0.56307,                0.40298,                0.42151,                0.32375,                 1.0197,                 1.8563,                 1.4606,                0.00208,                0.00208,                0.00208
                     82,                0.79807,                 1.1165,                 1.2457,                0.57208,                 0.4133,                0.43243,                0.33264,                 1.0261,                 1.8794,                 1.4715,               0.001981,               0.001981,               0.001981
                     83,                 0.7978,                 1.0823,                 1.2403,                0.59587,                0.39923,                0.43277,                0.33572,                 1.0194,                 1.8654,                 1.4594,               0.001882,               0.001882,               0.001882
                     84,                0.79599,                 1.0762,                 1.2395,                0.55298,                0.42829,                0.43955,                0.33693,                 1.0177,                 1.8693,                 1.4567,               0.001783,               0.001783,               0.001783
                     85,                0.79268,                  1.067,                 1.2317,                 0.5814,                0.40675,                0.42959,                 0.3281,                 1.0208,                  1.859,                 1.4629,               0.001684,               0.001684,               0.001684
                     86,                0.78993,                 1.0681,                  1.234,                0.59627,                0.40982,                0.43745,                 0.3321,                 1.0192,                  1.861,                 1.4589,               0.001585,               0.001585,               0.001585
                     87,                0.77394,                  1.038,                 1.2309,                0.56914,                0.42882,                0.43307,                0.32973,                 1.0289,                 1.8818,                 1.4694,               0.001486,               0.001486,               0.001486
                     88,                0.79241,                 1.0586,                 1.2374,                0.55999,                0.42284,                0.43367,                   0.33,                 1.0228,                 1.8776,                 1.4622,               0.001387,               0.001387,               0.001387
                     89,                0.78389,                  1.051,                 1.2314,                0.56036,                0.42603,                0.43345,                0.33148,                 1.0199,                 1.8696,                 1.4621,               0.001288,               0.001288,               0.001288
                     90,                0.75691,                 1.0103,                  1.216,                0.60669,                0.40214,                0.42992,                0.32543,                 1.0247,                 1.8691,                 1.4669,               0.001189,               0.001189,               0.001189
                     91,                0.73971,                0.96809,                 1.2052,                0.58517,                0.40033,                0.42861,                0.32875,                 1.0258,                 1.8715,                 1.4731,                0.00109,                0.00109,                0.00109
                     92,                 0.7283,                0.94936,                 1.1977,                0.55526,                0.41761,                0.43555,                0.33337,                 1.0226,                 1.8638,                 1.4684,               0.000991,               0.000991,               0.000991
                     93,                0.73033,                0.93013,                 1.1992,                0.57925,                 0.4115,                0.42599,                0.32926,                 1.0243,                 1.8749,                 1.4715,               0.000892,               0.000892,               0.000892
                     94,                0.72757,                0.92746,                 1.1968,                0.55218,                0.41577,                0.42608,                0.32946,                 1.0254,                 1.8912,                 1.4701,               0.000793,               0.000793,               0.000793
                     95,                 0.7202,                0.90649,                 1.1885,                 0.5863,                0.40065,                0.42519,                0.32893,                 1.0276,                 1.8945,                 1.4714,               0.000694,               0.000694,               0.000694
                     96,                0.71801,                0.89842,                 1.1916,                0.60165,                0.39342,                0.42882,                0.33163,                 1.0237,                 1.8857,                 1.4679,               0.000595,               0.000595,               0.000595
                     97,                0.70737,                0.88591,                 1.1803,                0.53186,                0.42414,                0.43031,                0.33219,                 1.0201,                 1.8818,                 1.4667,               0.000496,               0.000496,               0.000496
                     98,                0.69999,                0.87177,                 1.1709,                0.55016,                 0.4169,                0.42862,                0.33183,                 1.0249,                 1.8968,                 1.4692,               0.000397,               0.000397,               0.000397
                     99,                0.69634,                 0.8648,                  1.168,                0.56554,                0.41604,                0.43113,                0.33441,                 1.0251,                 1.8895,                 1.4726,               0.000298,               0.000298,               0.000298
