                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     13,                 1.6109,                 2.5449,                 2.0066,                0.29613,                0.28433,                0.21079,                0.09798,                 1.7722,                 2.7407,                 2.0763,              0.0008812,              0.0008812,              0.0008812
                     14,                 1.5888,                 2.5228,                 1.9953,                 0.2829,                0.25844,                0.20695,                0.09907,                 1.7973,                 2.6224,                 2.1153,              0.0008713,              0.0008713,              0.0008713
                     15,                 1.5892,                 2.4993,                 1.9906,                0.32831,                0.29527,                0.22973,                0.10907,                 1.7642,                 2.5253,                 2.0722,              0.0008614,              0.0008614,              0.0008614
                     16,                 1.5749,                  2.496,                 1.9846,                0.30389,                0.27413,                0.22704,                0.09666,                 1.9092,                 2.5769,                 2.2348,              0.0008515,              0.0008515,              0.0008515
                     17,                  1.577,                 2.4728,                 1.9851,                0.34454,                 0.2672,                0.24573,                0.12439,                 1.6973,                 2.4033,                 2.0154,              0.0008416,              0.0008416,              0.0008416
                     18,                 1.5815,                 2.4696,                 1.9808,                0.39672,                0.28777,                0.25667,                0.12655,                 1.7683,                 2.6221,                 2.0755,              0.0008317,              0.0008317,              0.0008317
                     19,                 1.5777,                 2.4444,                 1.9741,                0.36785,                0.29234,                0.27069,                0.15905,                 1.5431,                 2.3327,                 1.8835,              0.0008218,              0.0008218,              0.0008218
                     20,                 1.5531,                  2.419,                 1.9654,                0.39519,                0.27837,                0.25287,                 0.1379,                 1.5842,                 2.4184,                 1.9345,              0.0008119,              0.0008119,              0.0008119
                     21,                 1.5475,                 2.4038,                 1.9557,                0.38435,                0.31688,                0.28524,                0.15819,                 1.6021,                 2.2639,                 1.9325,               0.000802,               0.000802,               0.000802
                     22,                 1.5436,                 2.3909,                 1.9455,                0.40156,                0.33127,                0.29089,                0.15997,                 1.5771,                 2.2979,                  1.921,              0.0007921,              0.0007921,              0.0007921
                     23,                 1.5441,                 2.3877,                  1.952,                0.37156,                0.29345,                0.27455,                0.15933,                 1.5488,                 2.3463,                  1.887,              0.0007822,              0.0007822,              0.0007822
                     24,                 1.5443,                 2.3702,                 1.9455,                0.40592,                 0.3225,                0.30217,                0.17996,                  1.449,                 2.2322,                 1.8215,              0.0007723,              0.0007723,              0.0007723
                     25,                 1.5465,                 2.3571,                 1.9509,                0.40601,                0.32196,                0.30135,                0.16518,                  1.609,                 2.2579,                 1.9487,              0.0007624,              0.0007624,              0.0007624
                     26,                 1.5268,                 2.3415,                 1.9371,                0.39797,                  0.313,                0.29262,                0.16818,                 1.5179,                 2.2286,                 1.8715,              0.0007525,              0.0007525,              0.0007525
                     27,                 1.5182,                 2.3285,                 1.9274,                0.42106,                0.31582,                0.30273,                0.17871,                 1.4796,                 2.2512,                 1.8409,              0.0007426,              0.0007426,              0.0007426
                     28,                 1.5222,                 2.3322,                 1.9255,                0.38458,                0.36462,                0.31167,                0.18233,                  1.505,                 2.1698,                 1.8566,              0.0007327,              0.0007327,              0.0007327
                     29,                 1.5224,                 2.3291,                 1.9264,                0.44439,                0.30062,                0.31734,                0.19827,                 1.4283,                 2.2027,                 1.7974,              0.0007228,              0.0007228,              0.0007228
                     30,                 1.5196,                 2.2796,                 1.9163,                0.38536,                 0.3347,                0.28898,                 0.1733,                 1.5379,                 2.4342,                 1.8885,              0.0007129,              0.0007129,              0.0007129
                     31,                 1.5114,                 2.2961,                  1.915,                0.39792,                0.35548,                0.31039,                0.18821,                 1.4821,                 2.1931,                 1.8322,               0.000703,               0.000703,               0.000703
                     32,                 1.4952,                 2.2802,                 1.9044,                0.39418,                0.31939,                0.29669,                0.19194,                 1.4079,                 2.2758,                  1.806,              0.0006931,              0.0006931,              0.0006931
                     33,                 1.5003,                 2.2535,                 1.9007,                0.45802,                0.32628,                0.33034,                0.19671,                 1.4877,                  2.142,                 1.8255,              0.0006832,              0.0006832,              0.0006832
                     34,                 1.5044,                 2.2559,                 1.9035,                0.43144,                0.33225,                0.32111,                0.20626,                 1.3696,                 2.1018,                 1.7552,              0.0006733,              0.0006733,              0.0006733
                     35,                 1.5035,                 2.2587,                 1.9085,                0.39929,                0.36009,                0.32294,                0.19606,                  1.454,                 2.1319,                 1.7971,              0.0006634,              0.0006634,              0.0006634
                     36,                 1.4912,                 2.2364,                 1.8961,                0.45402,                0.33811,                0.33993,                0.19783,                 1.5261,                 2.1458,                  1.873,              0.0006535,              0.0006535,              0.0006535
                     37,                 1.4917,                 2.2244,                 1.8908,                0.41758,                0.35838,                0.32825,                0.20927,                 1.3918,                 2.1084,                 1.7707,              0.0006436,              0.0006436,              0.0006436
                     38,                 1.4918,                 2.2291,                 1.8941,                 0.4416,                0.33998,                0.32206,                0.20387,                 1.4235,                 2.2031,                 1.7896,              0.0006337,              0.0006337,              0.0006337
                     39,                 1.4897,                 2.2188,                 1.8927,                0.41371,                 0.3571,                0.33914,                0.21547,                 1.3932,                 2.0844,                 1.7738,              0.0006238,              0.0006238,              0.0006238
                     40,                 1.4791,                 2.2036,                 1.8834,                0.45756,                 0.3586,                0.34562,                0.21953,                 1.3983,                 2.0995,                  1.763,              0.0006139,              0.0006139,              0.0006139
                     41,                 1.4813,                 2.2195,                 1.8827,                0.39297,                0.36072,                0.32484,                0.20754,                 1.4017,                 2.1283,                 1.7624,               0.000604,               0.000604,               0.000604
                     42,                 1.4846,                 2.2008,                  1.883,                0.45066,                0.38972,                0.36737,                0.22948,                 1.4204,                 2.0567,                 1.7705,              0.0005941,              0.0005941,              0.0005941
                     43,                 1.4791,                 2.1967,                 1.8866,                0.47867,                0.35988,                0.35732,                0.22807,                  1.371,                 2.0269,                 1.7421,              0.0005842,              0.0005842,              0.0005842
                     44,                 1.4706,                 2.1863,                 1.8802,                0.44071,                0.35603,                 0.3553,                0.23905,                 1.3258,                 2.0557,                 1.7197,              0.0005743,              0.0005743,              0.0005743
                     45,                 1.4643,                  2.165,                 1.8716,                0.40924,                0.37713,                0.34657,                0.23127,                 1.3403,                 2.0567,                   1.72,              0.0005644,              0.0005644,              0.0005644
                     46,                 1.4671,                 2.1756,                  1.876,                0.42842,                0.36083,                0.34476,                0.22643,                 1.3368,                 2.0697,                 1.7217,              0.0005545,              0.0005545,              0.0005545
                     47,                 1.4624,                  2.167,                 1.8709,                 0.4131,                0.36651,                  0.349,                0.23021,                 1.3297,                 2.0516,                 1.7192,              0.0005446,              0.0005446,              0.0005446
                     48,                 1.4623,                 2.1451,                 1.8637,                0.48195,                0.35297,                0.36606,                0.24571,                 1.3225,                 2.0267,                  1.715,              0.0005347,              0.0005347,              0.0005347
                     49,                  1.464,                 2.1568,                 1.8756,                  0.445,                0.38226,                0.35915,                0.23374,                  1.399,                 2.0351,                 1.7575,              0.0005248,              0.0005248,              0.0005248
                     50,                 1.4575,                 2.1221,                 1.8616,                0.47723,                0.35192,                0.36647,                0.25022,                 1.3025,                 2.0682,                 1.7028,              0.0005149,              0.0005149,              0.0005149
                     51,                 1.4538,                 2.1097,                  1.863,                 0.4387,                0.39696,                0.37174,                0.25049,                 1.3219,                 1.9997,                 1.7101,               0.000505,               0.000505,               0.000505
                     52,                  1.454,                 2.1358,                 1.8666,                0.47217,                0.35503,                 0.3537,                0.23069,                 1.2928,                 1.9991,                 1.6805,              0.0004951,              0.0004951,              0.0004951
                     53,                 1.4441,                 2.1145,                 1.8531,                0.49154,                0.36614,                0.36377,                0.25182,                 1.2821,                 2.0128,                 1.6804,              0.0004852,              0.0004852,              0.0004852
                     54,                 1.4574,                  2.113,                 1.8622,                0.47631,                0.36846,                 0.3688,                0.23886,                 1.3833,                 2.0106,                 1.7341,              0.0004753,              0.0004753,              0.0004753
                     55,                 1.4309,                 2.0934,                 1.8383,                0.46718,                0.36939,                0.36654,                0.24971,                 1.2905,                 2.0064,                 1.7025,              0.0004654,              0.0004654,              0.0004654
                     56,                 1.4342,                 2.0849,                 1.8425,                0.49341,                0.34455,                0.35867,                0.24404,                  1.273,                 2.0029,                  1.679,              0.0004555,              0.0004555,              0.0004555
                     57,                 1.4259,                 2.0691,                 1.8342,                0.43481,                0.36834,                0.36035,                0.24138,                 1.2878,                 1.9813,                  1.683,              0.0004456,              0.0004456,              0.0004456
                     58,                 1.4165,                  2.053,                 1.8298,                0.50277,                0.37375,                0.39208,                0.26849,                 1.2808,                 1.9316,                  1.677,              0.0004357,              0.0004357,              0.0004357
                     59,                 1.4285,                 2.0782,                 1.8338,                0.42641,                0.40092,                0.37652,                0.25989,                 1.2632,                 2.0097,                 1.6627,              0.0004258,              0.0004258,              0.0004258
                     60,                 1.4246,                 2.0758,                 1.8338,                 0.5103,                0.37106,                0.37941,                 0.2599,                 1.2659,                 1.9954,                 1.6674,              0.0004159,              0.0004159,              0.0004159
                     61,                 1.4196,                 2.0569,                 1.8272,                0.43543,                0.40188,                0.37982,                0.25579,                 1.2904,                 1.9988,                 1.6873,               0.000406,               0.000406,               0.000406
                     62,                 1.4064,                 2.0366,                 1.8186,                0.51378,                0.38141,                0.39777,                0.26506,                 1.3297,                 1.9422,                 1.7048,              0.0003961,              0.0003961,              0.0003961
                     63,                  1.416,                 2.0397,                 1.8217,                0.50046,                0.37657,                 0.3866,                0.25875,                 1.2871,                 1.9277,                 1.6709,              0.0003862,              0.0003862,              0.0003862
                     64,                 1.4292,                  2.053,                 1.8291,                0.43847,                0.39662,                0.38214,                0.26272,                 1.2764,                 1.9356,                 1.6719,              0.0003763,              0.0003763,              0.0003763
                     65,                 1.4101,                 2.0271,                 1.8134,                0.44159,                0.39411,                0.37265,                0.25817,                 1.2639,                 1.9949,                 1.6777,              0.0003664,              0.0003664,              0.0003664
                     66,                 1.4029,                 2.0102,                  1.807,                0.50631,                0.36214,                0.37874,                0.25529,                 1.2649,                 1.9634,                 1.6733,              0.0003565,              0.0003565,              0.0003565
                     67,                 1.4037,                 2.0105,                 1.8088,                0.49263,                 0.3904,                 0.3919,                0.26752,                 1.2621,                 1.9345,                 1.6606,              0.0003466,              0.0003466,              0.0003466
                     68,                 1.3998,                 2.0091,                  1.813,                0.51803,                0.37429,                0.39612,                0.27401,                 1.2505,                  1.953,                 1.6434,              0.0003367,              0.0003367,              0.0003367
                     69,                 1.4027,                 2.0019,                 1.8092,                0.46812,                0.40253,                0.39377,                0.27122,                 1.2627,                 1.9691,                 1.6647,              0.0003268,              0.0003268,              0.0003268
                     70,                 1.4057,                 2.0112,                  1.819,                0.50853,                0.36044,                0.37685,                0.25882,                 1.2548,                  1.967,                 1.6645,              0.0003169,              0.0003169,              0.0003169
                     71,                 1.3929,                 1.9859,                  1.803,                0.54009,                0.36666,                0.40198,                0.27362,                 1.2669,                 1.9051,                 1.6607,               0.000307,               0.000307,               0.000307
                     72,                 1.4076,                 2.0095,                 1.8159,                0.50208,                0.37856,                0.39173,                0.27408,                 1.2529,                 1.9159,                 1.6522,              0.0002971,              0.0002971,              0.0002971
                     73,                 1.3925,                 1.9949,                 1.8037,                0.50074,                0.39533,                0.39914,                0.27895,                 1.2367,                 1.9116,                 1.6464,              0.0002872,              0.0002872,              0.0002872
                     74,                 1.3835,                  1.985,                 1.7921,                0.53798,                0.37774,                0.39981,                 0.2805,                 1.2468,                 1.8982,                 1.6433,              0.0002773,              0.0002773,              0.0002773
                     75,                 1.3881,                 1.9705,                 1.7965,                0.46789,                 0.3944,                0.39303,                0.27518,                 1.2523,                  1.922,                 1.6503,              0.0002674,              0.0002674,              0.0002674
                     76,                 1.3771,                   1.95,                 1.7936,                0.52199,                 0.3802,                0.40117,                 0.2794,                 1.2466,                 1.9049,                 1.6453,              0.0002575,              0.0002575,              0.0002575
                     77,                 1.3895,                 1.9718,                 1.8015,                0.50762,                0.39574,                0.40634,                0.27873,                 1.2636,                   1.88,                 1.6507,              0.0002476,              0.0002476,              0.0002476
                     78,                 1.3758,                 1.9466,                  1.789,                0.52598,                0.37844,                0.40105,                0.28012,                 1.2434,                 1.9318,                 1.6439,              0.0002377,              0.0002377,              0.0002377
                     79,                 1.3769,                 1.9449,                  1.787,                0.46167,                0.43761,                0.40993,                0.28943,                 1.2247,                 1.8955,                 1.6365,              0.0002278,              0.0002278,              0.0002278
                     80,                 1.3799,                 1.9484,                 1.7922,                0.51837,                0.38913,                0.40913,                0.28618,                  1.241,                 1.8774,                  1.633,              0.0002179,              0.0002179,              0.0002179
                     81,                 1.3686,                 1.9296,                 1.7717,                0.50002,                0.41525,                0.40961,                0.28879,                 1.2318,                  1.884,                 1.6363,               0.000208,               0.000208,               0.000208
                     82,                  1.378,                 1.9512,                 1.7914,                0.52749,                0.37674,                0.39548,                 0.2759,                 1.2209,                 1.9262,                 1.6395,              0.0001981,              0.0001981,              0.0001981
                     83,                 1.3744,                 1.9232,                 1.7824,                0.51864,                0.38862,                 0.4067,                0.28199,                 1.2315,                 1.8754,                 1.6327,              0.0001882,              0.0001882,              0.0001882
                     84,                 1.3627,                 1.9117,                 1.7728,                0.52872,                0.38772,                0.40341,                0.28167,                 1.2169,                 1.8734,                 1.6331,              0.0001783,              0.0001783,              0.0001783
                     85,                 1.3637,                 1.9142,                 1.7665,                0.54301,                0.38988,                0.41377,                0.28979,                 1.2247,                 1.8644,                 1.6254,              0.0001684,              0.0001684,              0.0001684
                     86,                 1.3599,                 1.9101,                 1.7696,                0.56304,                0.38671,                0.41491,                0.28762,                 1.2347,                 1.8667,                 1.6359,              0.0001585,              0.0001585,              0.0001585
                     87,                 1.3596,                 1.9018,                 1.7682,                0.54635,                0.39138,                0.41745,                0.29314,                  1.223,                 1.8565,                 1.6202,              0.0001486,              0.0001486,              0.0001486
                     88,                 1.3672,                 1.9249,                 1.7738,                0.53205,                0.39073,                0.41723,                0.29326,                 1.2217,                 1.8648,                 1.6238,              0.0001387,              0.0001387,              0.0001387
                     89,                 1.3524,                 1.9068,                  1.763,                0.53996,                0.41285,                0.42379,                0.29769,                 1.2244,                 1.8624,                 1.6266,              0.0001288,              0.0001288,              0.0001288
                     90,                 1.1605,                 1.5865,                 1.6347,                0.51453,                0.40296,                0.40985,                0.28702,                 1.2176,                 1.8806,                 1.6224,              0.0001189,              0.0001189,              0.0001189
                     91,                 1.1452,                 1.4944,                 1.6251,                0.52434,                0.40517,                0.41877,                0.29494,                  1.209,                 1.8701,                 1.6137,               0.000109,               0.000109,               0.000109
                     92,                 1.1417,                 1.4785,                 1.6265,                0.53706,                0.40602,                 0.4234,                0.29989,                 1.2126,                 1.8573,                  1.618,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                 1.1403,                 1.4571,                 1.6184,                0.56135,                0.41668,                0.43182,                0.30582,                 1.2145,                 1.8502,                 1.6183,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                  1.131,                 1.4348,                 1.6091,                0.56621,                0.40143,                0.42822,                0.30357,                 1.2108,                 1.8518,                 1.6199,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                 1.1313,                 1.4235,                 1.6106,                0.54963,                0.41545,                0.42812,                0.30552,                 1.2061,                 1.8435,                 1.6159,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                 1.1191,                 1.4207,                 1.6021,                 0.5512,                0.41225,                0.42475,                0.30254,                 1.2015,                 1.8463,                 1.6138,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                 1.1218,                 1.4083,                 1.6051,                0.56738,                0.40036,                0.43037,                0.30628,                 1.1979,                 1.8315,                 1.6098,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                 1.1118,                 1.4016,                 1.5959,                0.55695,                0.41058,                0.43224,                0.30795,                 1.1981,                 1.8366,                 1.6106,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                 1.1102,                 1.4001,                 1.5955,                0.55459,                0.40621,                0.43126,                0.30812,                  1.198,                 1.8424,                 1.6118,               2.98e-05,               2.98e-05,               2.98e-05
